CONGLOME,VIVIENDA,HOGAR,CODPERSO,P203,P207,P208A,P301A,P301B,P507,P510A1,P511A,P512A,P558E1_4,P558E1_8,P558E1_9,DOMINIO,ESTRATO,PANEL,FACTOR07,MIEPERHO,llave_persona,Edad,Ocupado,P510A1_num,P511A_num,P507_num,Informal,CreditoFormal,Billetera
020325,011,11,01,1,2,54,1, ,2,3, ,1,0.0,0.0,9.0,7,8, ,"72,1231307983398",2,020325-011-11-01,54.0,1,3.0,,2.0,1.0,1,0
020325,011,11,02,3,1,29,5,3,5,3,7,1,0.0,0.0,0.0,7,8, ,"72,1231307983398",2,020325-011-11-02,29.0,1,3.0,7.0,5.0,1.0,0,0
020325,012,11,01,1,1,52,4,0,2,3, ,1,0.0,0.0,0.0,7,8, ,"72,1231307983398",1,020325-012-11-01,52.0,1,3.0,,2.0,1.0,0,0
020325,041,11,01,1,2,20,3,0,4,3,7,1,0.0,0.0,0.0,7,8, ,"72,1231307983398",4,020325-041-11-01,20.0,1,3.0,7.0,4.0,1.0,0,0
020325,041,11,02,2,1,30,4,0,4,3,7,1,0.0,0.0,9.0,7,8, ,"72,1231307983398",4,020325-041-11-02,30.0,1,3.0,7.0,4.0,1.0,1,0
020325,041,11,03,3,2,3,1, ,,,,,0.0,0.0,0.0,7,8, ,"72,1231307983398",4,020325-041-11-03,3.0,0,,,,,0,0
020325,041,11,04,3,1,1,,,,,,,0.0,0.0,0.0,7,8, ,"72,1231307983398",4,020325-041-11-04,1.0,0,,,,,0,0
020325,042,11,01,1,1,55,3,0,2,3, ,1,0.0,0.0,0.0,7,8, ,"72,1231307983398",1,020325-042-11-01,55.0,1,3.0,,2.0,1.0,0,0
020325,049,11,01,1,2,39,3,0,5,3,7,1,0.0,0.0,0.0,7,8, ,"72,1231307983398",11,020325-049-11-01,39.0,1,3.0,7.0,5.0,1.0,0,0
020325,049,11,02,2,1,47,1, ,2,3, ,1,0.0,0.0,0.0,7,8, ,"72,1231307983398",11,020325-049-11-02,47.0,1,3.0,,2.0,1.0,0,0
020325,049,11,03,3,1,14,3,0,5,3,7,1,0.0,0.0,0.0,7,8, ,"72,1231307983398",11,020325-049-11-03,14.0,1,3.0,7.0,5.0,1.0,0,0
020325,049,11,04,3,1,13,4,0,,,,,0.0,0.0,0.0,7,8, ,"72,1231307983398",11,020325-049-11-04,13.0,0,,,,,0,0
020325,049,11,05,3,1,11,3,0,,,,,0.0,0.0,0.0,7,8, ,"72,1231307983398",11,020325-049-11-05,11.0,0,,,,,0,0
020325,049,11,06,3,2,9,3,0,,,,,0.0,0.0,0.0,7,8, ,"72,1231307983398",11,020325-049-11-06,9.0,0,,,,,0,0
020325,049,11,07,3,2,7,3,0,,,,,0.0,0.0,0.0,7,8, ,"72,1231307983398",11,020325-049-11-07,7.0,0,,,,,0,0
020325,049,11,08,3,2,5,2,2,,,,,0.0,0.0,0.0,7,8, ,"72,1231307983398",11,020325-049-11-08,5.0,0,,,,,0,0
020325,049,11,09,3,1,3,1, ,,,,,0.0,0.0,0.0,7,8, ,"72,1231307983398",11,020325-049-11-09,3.0,0,,,,,0,0
020325,049,11,10,3,2,2,,,,,,,0.0,0.0,0.0,7,8, ,"72,1231307983398",11,020325-049-11-10,2.0,0,,,,,0,0
020325,049,11,11,3,1,0,,,,,,,0.0,0.0,0.0,7,8, ,"72,1231307983398",11,020325-049-11-11,0.0,0,,,,,0,0
020325,050,11,01,1,1,40,4,0,2,3, ,1,0.0,0.0,0.0,7,8, ,"72,1231307983398",9,020325-050-11-01,40.0,1,3.0,,2.0,1.0,0,0
020325,050,11,02,2,2,39,1, ,5,3,7,1,0.0,0.0,0.0,7,8, ,"72,1231307983398",9,020325-050-11-02,39.0,1,3.0,7.0,5.0,1.0,0,0
020325,050,11,03,3,1,15,4,0,5,3,7,1,0.0,0.0,0.0,7,8, ,"72,1231307983398",9,020325-050-11-03,15.0,1,3.0,7.0,5.0,1.0,0,0
020325,050,11,04,3,1,13,4,0,,,,,0.0,0.0,0.0,7,8, ,"72,1231307983398",9,020325-050-11-04,13.0,0,,,,,0,0
020325,050,11,05,3,1,11,3,0,,,,,0.0,0.0,0.0,7,8, ,"72,1231307983398",9,020325-050-11-05,11.0,0,,,,,0,0
020325,050,11,06,3,2,9,3,0,,,,,0.0,0.0,0.0,7,8, ,"72,1231307983398",9,020325-050-11-06,9.0,0,,,,,0,0
020325,050,11,07,3,1,7,3,0,,,,,0.0,0.0,0.0,7,8, ,"72,1231307983398",9,020325-050-11-07,7.0,0,,,,,0,0
020325,050,11,08,3,1,5,2,2,,,,,0.0,0.0,0.0,7,8, ,"72,1231307983398",9,020325-050-11-08,5.0,0,,,,,0,0
020325,050,11,09,3,2,1,,,,,,,0.0,0.0,0.0,7,8, ,"72,1231307983398",9,020325-050-11-09,1.0,0,,,,,0,0
020343,001,11,01,1,1,56,6,5,1,3, ,1,0.0,8.0,0.0,7,7, ,"72,1231307983398",2,020343-001-11-01,56.0,1,3.0,,1.0,1.0,0,1
020343,001,11,02,2,2,53,10,5,3, ,2,5,0.0,8.0,0.0,7,7, ,"72,1231307983398",2,020343-001-11-02,53.0,1,,2.0,3.0,0.0,0,1
020343,002,11,01,1,1,32,6,5,2,3, ,1,0.0,8.0,0.0,7,7, ,"72,1231307983398",6,020343-002-11-01,32.0,1,3.0,,2.0,1.0,0,1
020343,002,11,02,2,2,34,5,2,2,3, ,1,0.0,0.0,0.0,7,7, ,"72,1231307983398",6,020343-002-11-02,34.0,1,3.0,,2.0,1.0,0,0
020343,002,11,03,3,2,16,5,4, , , , ,0.0,0.0,0.0,7,7, ,"72,1231307983398",6,020343-002-11-03,16.0,1,,,,0.0,0,0
020343,002,11,04,3,2,11,3,0,,,,,0.0,0.0,0.0,7,7, ,"72,1231307983398",6,020343-002-11-04,11.0,0,,,,,0,0
020343,002,11,05,3,2,7,3,0,,,,,0.0,0.0,0.0,7,7, ,"72,1231307983398",6,020343-002-11-05,7.0,0,,,,,0,0
020343,002,11,06,3,1,2,,,,,,,0.0,0.0,0.0,7,7, ,"72,1231307983398",6,020343-002-11-06,2.0,0,,,,,0,0
020343,003,11,01,1,1,79,4,5,2,3, ,1,0.0,0.0,0.0,7,7, ,"72,1231307983398",2,020343-003-11-01,79.0,1,3.0,,2.0,1.0,0,0
020343,003,11,02,2,2,69,6,5, , , , ,0.0,0.0,0.0,7,7, ,"72,1231307983398",2,020343-003-11-02,69.0,1,,,,0.0,0,0
020343,004,11,01,1,1,35,3,0,4,3,7,1,0.0,0.0,0.0,7,7, ,"72,1231307983398",3,020343-004-11-01,35.0,1,3.0,7.0,4.0,1.0,0,0
020343,004,11,02,2,2,15,4,0, , , , ,0.0,0.0,0.0,7,7, ,"72,1231307983398",3,020343-004-11-02,15.0,1,,,,0.0,0,0
020343,004,11,03,3,2,0,,,,,,,0.0,0.0,0.0,7,7, ,"72,1231307983398",3,020343-004-11-03,0.0,0,,,,,0,0
020343,125,11,01,1,1,35,6,5,2,3, ,1,0.0,0.0,0.0,7,7, ,"72,1231307983398",6,020343-125-11-01,35.0,1,3.0,,2.0,1.0,0,0
020343,125,11,02,2,2,31,4,0,4, ,7,5,0.0,0.0,0.0,7,7, ,"72,1231307983398",6,020343-125-11-02,31.0,1,,7.0,4.0,1.0,0,0
020343,125,11,03,3,2,11,3,0,,,,,0.0,0.0,0.0,7,7, ,"72,1231307983398",6,020343-125-11-03,11.0,0,,,,,0,0
020343,125,11,04,3,1,6,2,3,,,,,0.0,0.0,0.0,7,7, ,"72,1231307983398",6,020343-125-11-04,6.0,0,,,,,0,0
020343,125,11,05,3,2,4,2,1,,,,,0.0,0.0,0.0,7,7, ,"72,1231307983398",6,020343-125-11-05,4.0,0,,,,,0,0
020343,125,11,06,3,1,3,1, ,,,,,0.0,0.0,0.0,7,7, ,"72,1231307983398",6,020343-125-11-06,3.0,0,,,,,0,0
020343,126,11,01,1,1,42,4,0,2,3, ,1,0.0,0.0,0.0,7,7, ,"72,1231307983398",4,020343-126-11-01,42.0,1,3.0,,2.0,1.0,0,0
020343,126,11,02,2,2,34,3,0,5,3,7,1,0.0,0.0,0.0,7,7, ,"72,1231307983398",4,020343-126-11-02,34.0,1,3.0,7.0,5.0,1.0,0,0
020343,126,11,03,3,1,12,3,0,,,,,0.0,0.0,0.0,7,7, ,"72,1231307983398",4,020343-126-11-03,12.0,0,,,,,0,0
020343,126,11,04,3,2,10,3,0,,,,,0.0,0.0,0.0,7,7, ,"72,1231307983398",4,020343-126-11-04,10.0,0,,,,,0,0
020343,127,11,01,1,1,45,4,0,4,3,7,1,0.0,0.0,0.0,7,7, ,"72,1231307983398",4,020343-127-11-01,45.0,1,3.0,7.0,4.0,1.0,0,0
020343,127,11,02,2,2,46,4,0,4, ,7,5,0.0,0.0,0.0,7,7, ,"72,1231307983398",4,020343-127-11-02,46.0,1,,7.0,4.0,1.0,0,0
020343,127,11,03,3,1,16,5,2, , , , ,0.0,0.0,0.0,7,7, ,"72,1231307983398",4,020343-127-11-03,16.0,1,,,,0.0,0,0
020343,127,11,04,3,1,13,3,0,,,,,0.0,0.0,0.0,7,7, ,"72,1231307983398",4,020343-127-11-04,13.0,0,,,,,0,0
020343,128,11,01,1,2,40,3,0,2,3, ,1,0.0,0.0,0.0,7,7, ,"72,1231307983398",2,020343-128-11-01,40.0,1,3.0,,2.0,1.0,0,0
020343,128,11,02,3,1,5,2,2,,,,,0.0,0.0,0.0,7,7, ,"72,1231307983398",2,020343-128-11-02,5.0,0,,,,,0,0
020356,013,11,01,1,2,70,3,3,2,3, ,1,0.0,0.0,0.0,7,8,1,"72,1231307983398",2,020356-013-11-01,70.0,1,3.0,,2.0,1.0,0,0
020356,013,11,02,5,1,17,5,4,4,3,7,1,0.0,0.0,0.0,7,8,1,"72,1231307983398",2,020356-013-11-02,17.0,1,3.0,7.0,4.0,1.0,0,0
020356,014,11,01,1,1,83,3,3,2,3, ,1,0.0,0.0,0.0,7,8,1,"72,1231307983398",4,020356-014-11-01,83.0,1,3.0,,2.0,1.0,0,0
020356,014,11,02,2,2,70,3,2,5,3,7,1,0.0,0.0,0.0,7,8,1,"72,1231307983398",4,020356-014-11-02,70.0,1,3.0,7.0,5.0,1.0,0,0
020356,014,11,03,3,1,37,3,0,5,3,7,1,0.0,0.0,0.0,7,8,1,"72,1231307983398",4,020356-014-11-03,37.0,1,3.0,7.0,5.0,1.0,0,0
020356,014,11,04,5,2,6,1, ,,,,,0.0,0.0,0.0,7,8,1,"72,1231307983398",4,020356-014-11-04,6.0,0,,,,,0,0
020356,015,11,01,1,1,53,4,0,2,3, ,1,0.0,0.0,0.0,7,8,1,"72,1231307983398",2,020356-015-11-01,53.0,1,3.0,,2.0,1.0,0,0
020356,015,11,02,2,2,55,4,0, , , , ,0.0,0.0,0.0,7,8,1,"72,1231307983398",2,020356-015-11-02,55.0,1,,,,0.0,0,0
020356,015,11,03,0, , ,,,,,,,0.0,0.0,0.0,7,8,1,"72,1231307983398",2,020356-015-11-03,,0,,,,,0,0
020356,015,11,04,0, , ,,,,,,,0.0,0.0,0.0,7,8,1,"72,1231307983398",2,020356-015-11-04,,0,,,,,0,0
020356,015,11,05,0, , ,,,,,,,0.0,0.0,0.0,7,8,1,"72,1231307983398",2,020356-015-11-05,,0,,,,,0,0
020356,016,11,01,1,1,41,5,4,2,3, ,1,0.0,0.0,0.0,7,8,1,"72,1231307983398",6,020356-016-11-01,41.0,1,3.0,,2.0,1.0,0,0
020356,016,11,02,2,2,40,5,2,5,3,7,1,0.0,0.0,0.0,7,8,1,"72,1231307983398",6,020356-016-11-02,40.0,1,3.0,7.0,5.0,1.0,0,0
020356,016,11,03,3,1,17,5,4,5,3,7,1,0.0,0.0,0.0,7,8,1,"72,1231307983398",6,020356-016-11-03,17.0,1,3.0,7.0,5.0,1.0,0,0
020356,016,11,04,3,1,14,5,2,5,3,7,1,0.0,0.0,0.0,7,8,1,"72,1231307983398",6,020356-016-11-04,14.0,1,3.0,7.0,5.0,1.0,0,0
020356,016,11,05,3,2,12,4,0,,,,,0.0,0.0,0.0,7,8,1,"72,1231307983398",6,020356-016-11-05,12.0,0,,,,,0,0
020356,016,11,06,3,2,8,3,0,,,,,0.0,0.0,0.0,7,8,1,"72,1231307983398",6,020356-016-11-06,8.0,0,,,,,0,0
020356,098,11,01,1,2,39,3,0,2,3, ,1,0.0,0.0,0.0,7,8,1,"72,1231307983398",5,020356-098-11-01,39.0,1,3.0,,2.0,1.0,0,0
020356,098,11,02,2,1,25,3,0,4,3,7,1,0.0,0.0,0.0,7,8,1,"72,1231307983398",5,020356-098-11-02,25.0,1,3.0,7.0,4.0,1.0,0,0
020356,098,11,03,3,1,19,5,4,5,3,7,1,0.0,0.0,0.0,7,8,1,"72,1231307983398",5,020356-098-11-03,19.0,1,3.0,7.0,5.0,1.0,0,0
020356,098,11,04,3,1,16,5,3,4,3,7,1,0.0,0.0,0.0,7,8,1,"72,1231307983398",5,020356-098-11-04,16.0,1,3.0,7.0,4.0,1.0,0,0
020356,098,11,05,3,1,3,1, ,,,,,0.0,0.0,0.0,7,8,1,"72,1231307983398",5,020356-098-11-05,3.0,0,,,,,0,0
020356,102,11,01,1,1,39,6,5,2,3, ,1,0.0,8.0,9.0,7,8,1,"72,1231307983398",3,020356-102-11-01,39.0,1,3.0,,2.0,1.0,1,1
020356,102,11,02,3,1,14,5,2,5,3,7,1,0.0,0.0,0.0,7,8,1,"72,1231307983398",3,020356-102-11-02,14.0,1,3.0,7.0,5.0,1.0,0,0
020356,102,11,03,3,1,12,3,0,,,,,0.0,0.0,0.0,7,8,1,"72,1231307983398",3,020356-102-11-03,12.0,0,,,,,0,0
020356,102,11,04,0, , ,,,,,,,0.0,0.0,0.0,7,8,1,"72,1231307983398",3,020356-102-11-04,,0,,,,,0,0
020356,102,11,05,0, , ,,,,,,,0.0,0.0,0.0,7,8,1,"72,1231307983398",3,020356-102-11-05,,0,,,,,0,0
020356,103,11,01,1,1,74,3,3,2,3, ,1,0.0,0.0,0.0,7,8,1,"72,1231307983398",2,020356-103-11-01,74.0,1,3.0,,2.0,1.0,0,0
020356,103,11,02,2,2,65,5,3,5,3,7,1,0.0,0.0,0.0,7,8,1,"72,1231307983398",2,020356-103-11-02,65.0,1,3.0,7.0,5.0,1.0,0,0
020356,103,11,03,0, , ,,,,,,,0.0,0.0,0.0,7,8,1,"72,1231307983398",2,020356-103-11-03,,0,,,,,0,0
020356,104,11,01,1,1,72,3,3,2,3, ,1,0.0,0.0,0.0,7,8,1,"72,1231307983398",5,020356-104-11-01,72.0,1,3.0,,2.0,1.0,0,0
020356,104,11,02,2,2,60,4,5,2,3, ,1,0.0,0.0,0.0,7,8,1,"72,1231307983398",5,020356-104-11-02,60.0,1,3.0,,2.0,1.0,0,0
020356,104,11,03,5,1,14,5,2,5,3,7,1,0.0,0.0,0.0,7,8,1,"72,1231307983398",5,020356-104-11-03,14.0,1,3.0,7.0,5.0,1.0,0,0
020356,104,11,04,5,2,10,3,0,,,,,0.0,0.0,0.0,7,8,1,"72,1231307983398",5,020356-104-11-04,10.0,0,,,,,0,0
020356,104,11,05,5,1,7,3,0,,,,,0.0,0.0,0.0,7,8,1,"72,1231307983398",5,020356-104-11-05,7.0,0,,,,,0,0
020358,030,11,01,1,1,62,4,6,2,3, ,1,0.0,0.0,0.0,7,7,1,"72,1231307983398",4,020358-030-11-01,62.0,1,3.0,,2.0,1.0,0,0
020358,030,11,02,2,2,56,4,0,2,3, ,1,0.0,0.0,0.0,7,7,1,"72,1231307983398",4,020358-030-11-02,56.0,1,3.0,,2.0,1.0,0,0
020358,030,11,03,3,2,21,6,5,5,3,7,1,0.0,0.0,0.0,7,7,1,"72,1231307983398",4,020358-030-11-03,21.0,1,3.0,7.0,5.0,1.0,0,0
020358,030,11,04,3,2,18,5,4,5,3,7,1,0.0,0.0,0.0,7,7,1,"72,1231307983398",4,020358-030-11-04,18.0,1,3.0,7.0,5.0,1.0,0,0
020358,105,11,01,1,2,56,5,1,2,3, ,1,0.0,0.0,0.0,7,7,1,"72,1231307983398",1,020358-105-11-01,56.0,1,3.0,,2.0,1.0,0,0
020358,105,11,02,5,1,5,,,,,,,0.0,0.0,0.0,7,7,1,"72,1231307983398",1,020358-105-11-02,5.0,0,,,,,0,0
020358,107,11,01,1,1,58,5,3,2,3, ,1,0.0,0.0,0.0,7,7,1,"72,1231307983398",7,020358-107-11-01,58.0,1,3.0,,2.0,1.0,0,0
020358,107,11,02,2,2,44,3,0,5,3,7,1,0.0,0.0,0.0,7,7,1,"72,1231307983398",7,020358-107-11-02,44.0,1,3.0,7.0,5.0,1.0,0,0
020358,107,11,03,3,1,19,5,1,5,3,7,1,0.0,0.0,0.0,7,7,1,"72,1231307983398",7,020358-107-11-03,19.0,1,3.0,7.0,5.0,1.0,0,0
020358,107,11,04,3,1,16,5,2,5,3,7,1,0.0,0.0,0.0,7,7,1,"72,1231307983398",7,020358-107-11-04,16.0,1,3.0,7.0,5.0,1.0,0,0
020358,107,11,05,3,1,14,4,0, , , , ,0.0,0.0,0.0,7,7,1,"72,1231307983398",7,020358-107-11-05,14.0,1,,,,0.0,0,0
020358,107,11,06,3,1,11,3,0,,,,,0.0,0.0,0.0,7,7,1,"72,1231307983398",7,020358-107-11-06,11.0,0,,,,,0,0
020358,107,11,07,3,2,7,2,3,,,,,0.0,0.0,0.0,7,7,1,"72,1231307983398",7,020358-107-11-07,7.0,0,,,,,0,0
020358,108,11,01,1,1,65,4,5,2,3, ,1,0.0,0.0,0.0,7,7,1,"72,1231307983398",3,020358-108-11-01,65.0,1,3.0,,2.0,1.0,0,0
020358,108,11,02,2,2,66,3,1,5,3,7,1,0.0,0.0,0.0,7,7,1,"72,1231307983398",3,020358-108-11-02,66.0,1,3.0,7.0,5.0,1.0,0,0
020358,108,11,03,5,2,10,3,0,,,,,0.0,0.0,0.0,7,7,1,"72,1231307983398",3,020358-108-11-03,10.0,0,,,,,0,0
020358,110,11,01,1,2,44,3,0,5,3,7,1,0.0,8.0,0.0,7,7,1,"72,1231307983398",6,020358-110-11-01,44.0,1,3.0,7.0,5.0,1.0,0,1
020358,110,11,02,2,1,50,4,0,2,3, ,1,0.0,8.0,0.0,7,7,1,"72,1231307983398",6,020358-110-11-02,50.0,1,3.0,,2.0,1.0,0,1
020358,110,11,03,3,2,14,5,1, , , , ,0.0,0.0,0.0,7,7,1,"72,1231307983398",6,020358-110-11-03,14.0,1,,,,0.0,0,0
020358,110,11,04,3,1,11,3,0,,,,,0.0,0.0,0.0,7,7,1,"72,1231307983398",6,020358-110-11-04,11.0,0,,,,,0,0
020358,110,11,05,3,1,8,3,0,,,,,0.0,0.0,0.0,7,7,1,"72,1231307983398",6,020358-110-11-05,8.0,0,,,,,0,0
020358,110,11,06,3,2,4,1, ,,,,,0.0,0.0,0.0,7,7,1,"72,1231307983398",6,020358-110-11-06,4.0,0,,,,,0,0
020358,111,11,01,1,1,26,6,5,4,3,7,1,0.0,0.0,0.0,7,7,1,"72,1231307983398",4,020358-111-11-01,26.0,1,3.0,7.0,4.0,1.0,0,0
020358,111,11,02,2,2,29,6,5,2,3, ,1,0.0,8.0,0.0,7,7,1,"72,1231307983398",4,020358-111-11-02,29.0,1,3.0,,2.0,1.0,0,1
020358,111,11,03,3,2,12,4,0,,,,,0.0,0.0,0.0,7,7,1,"72,1231307983398",4,020358-111-11-03,12.0,0,,,,,0,0
020358,111,11,04,3,1,3,1, ,,,,,0.0,0.0,0.0,7,7,1,"72,1231307983398",4,020358-111-11-04,3.0,0,,,,,0,0
020358,112,11,01,1,1,71,3,4,2,3, ,1,0.0,0.0,0.0,7,7,1,"72,1231307983398",5,020358-112-11-01,71.0,1,3.0,,2.0,1.0,0,0
020358,112,11,02,2,2,61,3,2,5,3,7,1,0.0,0.0,0.0,7,7,1,"72,1231307983398",5,020358-112-11-02,61.0,1,3.0,7.0,5.0,1.0,0,0
020358,112,11,03,5,2,26,4,0, , , , ,0.0,0.0,0.0,7,7,1,"72,1231307983398",5,020358-112-11-03,26.0,1,,,,0.0,0,0
020358,112,11,04,7,1,10,3,0,,,,,0.0,0.0,0.0,7,7,1,"72,1231307983398",5,020358-112-11-04,10.0,0,,,,,0,0
020358,112,11,05,7,1,1,,,,,,,0.0,0.0,0.0,7,7,1,"72,1231307983398",5,020358-112-11-05,1.0,0,,,,,0,0
020358,112,11,06,3,2,32,,,,,,,0.0,0.0,0.0,7,7,1,"72,1231307983398",5,020358-112-11-06,32.0,0,,,,,0,0
020358,112,11,07,5,1,17,,,,,,,0.0,0.0,0.0,7,7,1,"72,1231307983398",5,020358-112-11-07,17.0,0,,,,,0,0
020358,112,11,08,5,1,11,,,,,,,0.0,0.0,0.0,7,7,1,"72,1231307983398",5,020358-112-11-08,11.0,0,,,,,0,0
020358,112,11,09,5,1,5,,,,,,,0.0,0.0,0.0,7,7,1,"72,1231307983398",5,020358-112-11-09,5.0,0,,,,,0,0
020358,112,11,10,5,1,3,,,,,,,0.0,0.0,0.0,7,7,1,"72,1231307983398",5,020358-112-11-10,3.0,0,,,,,0,0
020358,112,11,11,5,2,1,,,,,,,0.0,0.0,0.0,7,7,1,"72,1231307983398",5,020358-112-11-11,1.0,0,,,,,0,0
020358,112,11,12,5,1,21,,,,,,,0.0,0.0,0.0,7,7,1,"72,1231307983398",5,020358-112-11-12,21.0,0,,,,,0,0
020358,112,11,13,10,2,25,,,,,,,0.0,0.0,0.0,7,7,1,"72,1231307983398",5,020358-112-11-13,25.0,0,,,,,0,0
020501,001,11,01,1,1,77,6,5, , , , ,0.0,0.0,0.0,2,2, ,"286,488677978516",1,020501-001-11-01,77.0,1,,,,0.0,0,0
020501,011,11,01,1,1,80,6,5,5,3,7,1,0.0,8.0,0.0,2,2, ,"286,488677978516",2,020501-011-11-01,80.0,1,3.0,7.0,5.0,1.0,0,1
020501,011,11,02,2,2,75,3,1,2,3, ,1,0.0,8.0,0.0,2,2, ,"286,488677978516",2,020501-011-11-02,75.0,1,3.0,,2.0,1.0,0,1
020501,015,11,01,1,1,38,8,4,4,3,7,1,0.0,8.0,0.0,2,2, ,"286,488677978516",6,020501-015-11-01,38.0,1,3.0,7.0,4.0,1.0,0,1
020501,015,11,02,2,2,36,9,2,2,3, ,1,0.0,8.0,0.0,2,2, ,"286,488677978516",6,020501-015-11-02,36.0,1,3.0,,2.0,1.0,0,1
020501,015,11,03,3,1,19,6,5, , , , ,0.0,8.0,0.0,2,2, ,"286,488677978516",6,020501-015-11-03,19.0,1,,,,0.0,0,1
020501,015,11,04,3,1,12,3,0,,,,,0.0,0.0,0.0,2,2, ,"286,488677978516",6,020501-015-11-04,12.0,0,,,,,0,0
020501,015,11,05,3,1,10,3,0,,,,,0.0,0.0,0.0,2,2, ,"286,488677978516",6,020501-015-11-05,10.0,0,,,,,0,0
020501,015,11,06,3,1,7,3,0,,,,,0.0,0.0,0.0,2,2, ,"286,488677978516",6,020501-015-11-06,7.0,0,,,,,0,0
020501,030,11,01,1,2,62,5,3, , , , ,0.0,8.0,0.0,2,2, ,"286,488677978516",1,020501-030-11-01,62.0,1,,,,0.0,0,1
020501,053,11,01,1,2,83,1, , , , , ,0.0,0.0,0.0,2,2, ,"286,488677978516",1,020501-053-11-01,83.0,1,,,,0.0,0,0
020501,063,11,01,1,2,33,6,5,4,3,7,1,0.0,8.0,0.0,2,2, ,"286,488677978516",3,020501-063-11-01,33.0,1,3.0,7.0,4.0,1.0,0,1
020501,063,11,02,3,2,12,3,0,,,,,0.0,0.0,0.0,2,2, ,"286,488677978516",3,020501-063-11-02,12.0,0,,,,,0,0
020501,063,11,03,3,1,8,3,0,,,,,0.0,0.0,0.0,2,2, ,"286,488677978516",3,020501-063-11-03,8.0,0,,,,,0,0
020503,009,11,01,1,2,48,4,0,4,3,7,1,0.0,0.0,0.0,3,4, ,"168,695587158203",3,020503-009-11-01,48.0,1,3.0,7.0,4.0,1.0,0,0
020503,009,11,02,3,2,20,6,5,4,3,7,1,0.0,0.0,0.0,3,4, ,"168,695587158203",3,020503-009-11-02,20.0,1,3.0,7.0,4.0,1.0,0,0
020503,009,11,03,6,2,72,1, , , , , ,0.0,0.0,0.0,3,4, ,"168,695587158203",3,020503-009-11-03,72.0,1,,,,0.0,0,0
020503,023,11,01,1,2,22,7,1, , , , ,0.0,8.0,0.0,3,4, ,"168,695587158203",3,020503-023-11-01,22.0,1,,,,0.0,0,1
020503,023,11,02,2,1,25,6,5,4,1,7,1,0.0,8.0,0.0,3,4, ,"168,695587158203",3,020503-023-11-02,25.0,1,1.0,7.0,4.0,1.0,0,1
020503,023,11,03,3,2,7,2,3,,,,,0.0,0.0,0.0,3,4, ,"168,695587158203",3,020503-023-11-03,7.0,0,,,,,0,0
020503,053,11,01,1,1,37,6,5,2,3, ,1,0.0,8.0,0.0,3,4, ,"168,695587158203",4,020503-053-11-01,37.0,1,3.0,,2.0,1.0,0,1
020503,053,11,02,2,2,34,6,5,4,3,7,1,0.0,0.0,0.0,3,4, ,"168,695587158203",4,020503-053-11-02,34.0,1,3.0,7.0,4.0,1.0,0,0
020503,053,11,03,3,1,13,4,0,,,,,0.0,0.0,0.0,3,4, ,"168,695587158203",4,020503-053-11-03,13.0,0,,,,,0,0
020503,053,11,04,3,2,4,2,1,,,,,0.0,0.0,0.0,3,4, ,"168,695587158203",4,020503-053-11-04,4.0,0,,,,,0,0
020503,082,11,01,1,1,32,5,1,4,3,7,1,0.0,8.0,0.0,3,4, ,"168,695587158203",1,020503-082-11-01,32.0,1,3.0,7.0,4.0,1.0,0,1
020503,098,11,01,1,2,36,6,5, , , , ,0.0,8.0,0.0,3,4, ,"168,695587158203",4,020503-098-11-01,36.0,1,,,,0.0,0,1
020503,098,11,02,3,2,17,5,4, , , , ,0.0,0.0,0.0,3,4, ,"168,695587158203",4,020503-098-11-02,17.0,1,,,,0.0,0,0
020503,098,11,03,3,2,13,5,1,,,,,0.0,0.0,0.0,3,4, ,"168,695587158203",4,020503-098-11-03,13.0,0,,,,,0,0
020503,098,11,04,3,1,2,,,,,,,0.0,0.0,0.0,3,4, ,"168,695587158203",4,020503-098-11-04,2.0,0,,,,,0,0
020513,017,11,01,1,2,52,3,0,2,3, ,1,0.0,0.0,0.0,5,8, ,"181,64714050293",1,020513-017-11-01,52.0,1,3.0,,2.0,1.0,0,0
020513,018,11,01,1,2,72,1, ,2,3, ,1,0.0,0.0,0.0,5,8, ,"181,64714050293",1,020513-018-11-01,72.0,1,3.0,,2.0,1.0,0,0
020513,019,11,01,1,2,69,3,1,2,3, ,1,0.0,0.0,0.0,5,8, ,"181,64714050293",1,020513-019-11-01,69.0,1,3.0,,2.0,1.0,0,0
020513,020,11,01,1,2,49,4,0,2,3, ,1,0.0,0.0,0.0,5,8, ,"181,64714050293",2,020513-020-11-01,49.0,1,3.0,,2.0,1.0,0,0
020513,020,11,02,3,2,20,6,5, , , , ,0.0,0.0,0.0,5,8, ,"181,64714050293",2,020513-020-11-02,20.0,1,,,,0.0,0,0
020513,037,11,01,1,1,58,4,0,2,3, ,1,0.0,0.0,0.0,5,8, ,"181,64714050293",2,020513-037-11-01,58.0,1,3.0,,2.0,1.0,0,0
020513,037,11,02,2,2,59,3,0,5,3,7,1,0.0,0.0,0.0,5,8, ,"181,64714050293",2,020513-037-11-02,59.0,1,3.0,7.0,5.0,1.0,0,0
020513,038,11,01,1,1,58,4,0,2,3, ,1,0.0,0.0,0.0,5,8, ,"181,64714050293",1,020513-038-11-01,58.0,1,3.0,,2.0,1.0,0,0
020513,041,11,01,1,1,58,5,2,2,3, ,1,0.0,0.0,0.0,5,8, ,"181,64714050293",3,020513-041-11-01,58.0,1,3.0,,2.0,1.0,0,0
