CONGLOME,VIVIENDA,HOGAR,CODPERSO,P203,P207,P208A,P301A,P301B,P507,P510A1,P511A,P512A,P558E1_4,P558E1_8,P558E1_9,DOMINIO,ESTRATO,PANEL,FACTOR07,MIEPERHO,llave_persona,Edad,Ocupado,P510A1_num,P511A_num,P507_num,Informal,CreditoFormal,Billetera
015007,063,11,02,2,2,71,4,5,2,3, ,1,0.0,0.0,9.0,4,4, ,69.4570999145508,4,015007-063-11-02,71.0,1,3.0,,2.0,1.0,1,0
015007,063,11,03,3,2,38,10,5,3, ,6,5,0.0,8.0,9.0,4,4, ,69.4570999145508,4,015007-063-11-03,38.0,1,,6.0,3.0,0.0,1,1
015007,063,11,04,5,1,21,7,2, , , , ,0.0,8.0,0.0,4,4, ,69.4570999145508,4,015007-063-11-04,21.0,1,,,,0.0,0,1
015007,073,11,01,1,2,56,10,5,3, ,2,5,0.0,0.0,9.0,4,4, ,69.4570999145508,1,015007-073-11-01,56.0,1,,2.0,3.0,0.0,1,0
015007,082,11,01,1,2,52,6,5,2,3, ,1,4.0,8.0,0.0,4,4, ,69.4570999145508,3,015007-082-11-01,52.0,1,3.0,,2.0,1.0,1,1
015007,082,11,02,3,2,30,9,1, , , , ,0.0,8.0,0.0,4,4, ,69.4570999145508,3,015007-082-11-02,30.0,1,,,,0.0,0,1
015007,082,11,03,5,2,9,3,0,,,,,0.0,0.0,0.0,4,4, ,69.4570999145508,3,015007-082-11-03,9.0,0,,,,,0,0
015007,092,11,01,1,1,73,6,5, , , , ,0.0,8.0,9.0,4,4, ,69.4570999145508,3,015007-092-11-01,73.0,1,,,,0.0,1,1
015007,092,11,02,2,2,50,8,3, , , , ,0.0,8.0,0.0,4,4, ,69.4570999145508,3,015007-092-11-02,50.0,1,,,,0.0,0,1
015007,092,11,03,3,1,16,5,4, , , , ,0.0,0.0,0.0,4,4, ,69.4570999145508,3,015007-092-11-03,16.0,1,,,,0.0,0,0
015008,011,11,01,1,1,66,10,5,3,1,2,3,0.0,0.0,0.0,4,4, ,197.866256713867,4,015008-011-11-01,66.0,1,1.0,2.0,3.0,0.0,0,0
015008,011,11,02,2,2,58,8,5,3, ,1,5,0.0,8.0,0.0,4,4, ,197.866256713867,4,015008-011-11-02,58.0,1,,1.0,3.0,0.0,0,1
015008,011,11,03,3,1,38,10,5, , , , ,4.0,8.0,9.0,4,4, ,197.866256713867,4,015008-011-11-03,38.0,1,,,,0.0,1,1
015008,011,11,04,3,1,35,10,5,3,1,1,1,4.0,8.0,0.0,4,4, ,197.866256713867,4,015008-011-11-04,35.0,1,1.0,1.0,3.0,0.0,1,1
015008,029,11,01,1,2,80,1, , , , , ,0.0,0.0,0.0,4,4, ,197.866256713867,1,015008-029-11-01,80.0,1,,,,0.0,0,0
015008,047,11,01,1,1,79,5,3, , , , ,0.0,0.0,9.0,4,4, ,197.866256713867,1,015008-047-11-01,79.0,1,,,,0.0,1,0
015008,047,11,02,7,2,58,,,,,,,0.0,0.0,0.0,4,4, ,197.866256713867,1,015008-047-11-02,58.0,0,,,,,0,0
015008,081,11,01,1,1,47,10,6,2,2, ,1,4.0,8.0,0.0,4,4, ,197.866256713867,5,015008-081-11-01,47.0,1,2.0,,2.0,0.0,1,1
015008,081,11,02,2,2,39,8,3, , , , ,0.0,8.0,9.0,4,4, ,197.866256713867,5,015008-081-11-02,39.0,1,,,,0.0,1,1
015008,081,11,03,3,2,14,5,2, , , , ,0.0,0.0,0.0,4,4, ,197.866256713867,5,015008-081-11-03,14.0,1,,,,0.0,0,0
015008,081,11,04,3,1,6,2,3,,,,,0.0,0.0,0.0,4,4, ,197.866256713867,5,015008-081-11-04,6.0,0,,,,,0,0
015008,081,11,05,3,2,2,,,,,,,0.0,0.0,0.0,4,4, ,197.866256713867,5,015008-081-11-05,2.0,0,,,,,0,0
015008,081,11,06,7,1,14,,,,,,,0.0,0.0,0.0,4,4, ,197.866256713867,5,015008-081-11-06,14.0,0,,,,,0,0
015008,081,11,07,7,2,13,,,,,,,0.0,0.0,0.0,4,4, ,197.866256713867,5,015008-081-11-07,13.0,0,,,,,0,0
015008,102,11,01,1,1,50,10,6,3, ,1,5,0.0,0.0,9.0,4,4, ,197.866256713867,4,015008-102-11-01,50.0,1,,1.0,3.0,0.0,1,0
015008,102,11,02,2,2,33,7,3,2,3, ,1,0.0,8.0,0.0,4,4, ,197.866256713867,4,015008-102-11-02,33.0,1,3.0,,2.0,1.0,0,1
015008,102,11,03,3,2,12,4,0,,,,,0.0,0.0,0.0,4,4, ,197.866256713867,4,015008-102-11-03,12.0,0,,,,,0,0
015008,102,11,04,3,2,3,1, ,,,,,0.0,0.0,0.0,4,4, ,197.866256713867,4,015008-102-11-04,3.0,0,,,,,0,0
015008,116,11,01,1,2,44,10,6,3, ,1,5,0.0,8.0,0.0,4,4, ,197.866256713867,6,015008-116-11-01,44.0,1,,1.0,3.0,0.0,0,1
015008,116,11,02,2,1,38,6,5,4,1,2,5,0.0,8.0,9.0,4,4, ,197.866256713867,6,015008-116-11-02,38.0,1,1.0,2.0,4.0,0.0,1,1
015008,116,11,03,3,1,19,6,5, , , , ,0.0,8.0,0.0,4,4, ,197.866256713867,6,015008-116-11-03,19.0,1,,,,0.0,0,1
015008,116,11,04,3,2,13,5,1,,,,,0.0,0.0,0.0,4,4, ,197.866256713867,6,015008-116-11-04,13.0,0,,,,,0,0
015008,116,11,05,3,2,5,2,2,,,,,0.0,0.0,0.0,4,4, ,197.866256713867,6,015008-116-11-05,5.0,0,,,,,0,0
015008,116,11,06,11,1,47,5,2,4, ,6,5,4.0,0.0,9.0,4,4, ,197.866256713867,6,015008-116-11-06,47.0,1,,6.0,4.0,0.0,1,0
015008,149,11,01,1,1,74,11,2,3, ,1,5,4.0,8.0,0.0,4,4, ,197.866256713867,2,015008-149-11-01,74.0,1,,1.0,3.0,0.0,1,1
015008,149,11,02,2,2,68,8,3, , , , ,4.0,0.0,0.0,4,4, ,197.866256713867,2,015008-149-11-02,68.0,1,,,,0.0,1,0
015008,183,11,01,1,2,45,5,1,4,2,7,1,0.0,0.0,0.0,4,4, ,197.866256713867,5,015008-183-11-01,45.0,1,2.0,7.0,4.0,1.0,0,0
015008,183,11,02,3,1,16,5,4, , , , ,0.0,0.0,0.0,4,4, ,197.866256713867,5,015008-183-11-02,16.0,1,,,,0.0,0,0
015008,183,11,03,3,1,9,3,0,,,,,0.0,0.0,0.0,4,4, ,197.866256713867,5,015008-183-11-03,9.0,0,,,,,0,0
015008,183,11,04,6,1,92,1, ,2,3, ,1,0.0,0.0,0.0,4,4, ,197.866256713867,5,015008-183-11-04,92.0,1,3.0,,2.0,1.0,0,0
015008,183,11,05,6,2,82,1, , , , , ,0.0,0.0,0.0,4,4, ,197.866256713867,5,015008-183-11-05,82.0,1,,,,0.0,0,0
015009,013,11,01,1,1,45,11,2, , , , ,4.0,8.0,9.0,4,4, ,79.8167572021484,2,015009-013-11-01,45.0,1,,,,0.0,1,1
015009,013,11,02,3,2,19,9,1,2,3, ,1,0.0,8.0,0.0,4,4, ,79.8167572021484,2,015009-013-11-02,19.0,1,3.0,,2.0,1.0,0,1
015009,047,11,01,1,2,39,8,3,3,1,1,4,4.0,8.0,0.0,4,4, ,79.8167572021484,3,015009-047-11-01,39.0,1,1.0,1.0,3.0,0.0,1,1
015009,047,11,02,3,2,19,9,2,3,2,7,1,0.0,8.0,9.0,4,4, ,79.8167572021484,3,015009-047-11-02,19.0,1,2.0,7.0,3.0,1.0,1,1
015009,047,11,03,3,2,8,3,0,,,,,0.0,0.0,0.0,4,4, ,79.8167572021484,3,015009-047-11-03,8.0,0,,,,,0,0
015009,059,11,01,1,1,57,5,2,2,3, ,1,0.0,0.0,0.0,4,4, ,79.8167572021484,1,015009-059-11-01,57.0,1,3.0,,2.0,1.0,0,0
015009,071,11,01,1,1,53,8,3,1,2, ,1,4.0,8.0,9.0,4,4, ,79.8167572021484,2,015009-071-11-01,53.0,1,2.0,,1.0,0.0,1,1
015009,071,11,02,2,2,45,8,3,3, ,1,5,0.0,0.0,0.0,4,4, ,79.8167572021484,2,015009-071-11-02,45.0,1,,1.0,3.0,0.0,0,0
015009,084,11,01,1,1,30,10,6,3, ,5,5,0.0,8.0,9.0,4,4, ,79.8167572021484,5,015009-084-11-01,30.0,1,,5.0,3.0,0.0,1,1
015009,084,11,02,2,2,27,6,5,2,3, ,1,0.0,0.0,9.0,4,4, ,79.8167572021484,5,015009-084-11-02,27.0,1,3.0,,2.0,1.0,1,0
015009,084,11,03,3,2,9,3,0,,,,,0.0,0.0,0.0,4,4, ,79.8167572021484,5,015009-084-11-03,9.0,0,,,,,0,0
015009,084,11,04,3,1,3,1, ,,,,,0.0,0.0,0.0,4,4, ,79.8167572021484,5,015009-084-11-04,3.0,0,,,,,0,0
015009,084,11,05,3,1,0,,,,,,,0.0,0.0,0.0,4,4, ,79.8167572021484,5,015009-084-11-05,0.0,0,,,,,0,0
015009,106,11,01,1,1,41,8,3,2,3, ,1,0.0,8.0,9.0,4,4, ,79.8167572021484,4,015009-106-11-01,41.0,1,3.0,,2.0,1.0,1,1
015009,106,11,02,2,2,31,8,3,2,3, ,1,0.0,8.0,9.0,4,4, ,79.8167572021484,4,015009-106-11-02,31.0,1,3.0,,2.0,1.0,1,1
015009,106,11,03,3,1,4,2,1,,,,,0.0,0.0,0.0,4,4, ,79.8167572021484,4,015009-106-11-03,4.0,0,,,,,0,0
015009,106,11,04,3,1,4,2,1,,,,,0.0,0.0,0.0,4,4, ,79.8167572021484,4,015009-106-11-04,4.0,0,,,,,0,0
015009,118,11,01,1,1,39,7,2,2,3, ,1,0.0,8.0,0.0,4,4, ,79.8167572021484,3,015009-118-11-01,39.0,1,3.0,,2.0,1.0,0,1
015009,118,11,02,2,2,42,8,3,2,3, ,1,0.0,0.0,9.0,4,4, ,79.8167572021484,3,015009-118-11-02,42.0,1,3.0,,2.0,1.0,1,0
015009,118,11,03,3,2,2,,,,,,,0.0,0.0,0.0,4,4, ,79.8167572021484,3,015009-118-11-03,2.0,0,,,,,0,0
015009,118,11,04,3,2,14,,,,,,,0.0,0.0,0.0,4,4, ,79.8167572021484,3,015009-118-11-04,14.0,0,,,,,0,0
015010,005,11,01,1,1,55,3,0,2,3, ,1,0.0,0.0,9.0,4,4, ,279.534973144531,3,015010-005-11-01,55.0,1,3.0,,2.0,1.0,1,0
015010,005,11,02,2,2,39,3,0,2,3, ,1,0.0,0.0,9.0,4,4, ,279.534973144531,3,015010-005-11-02,39.0,1,3.0,,2.0,1.0,1,0
015010,005,11,03,3,2,10,3,0,,,,,0.0,0.0,0.0,4,4, ,279.534973144531,3,015010-005-11-03,10.0,0,,,,,0,0
015010,010,11,01,1,1,55,4,0,2,3, ,1,0.0,8.0,0.0,4,4, ,279.534973144531,2,015010-010-11-01,55.0,1,3.0,,2.0,1.0,0,1
015010,010,11,02,3,1,8,3,0,,,,,0.0,0.0,0.0,4,4, ,279.534973144531,2,015010-010-11-02,8.0,0,,,,,0,0
015010,015,11,01,1,2,30,8,3,3, ,6,5,4.0,8.0,9.0,4,4, ,279.534973144531,4,015010-015-11-01,30.0,1,,6.0,3.0,0.0,1,1
015010,015,11,02,2,1,36,6,5,4,3,7,1,0.0,8.0,0.0,4,4, ,279.534973144531,4,015010-015-11-02,36.0,1,3.0,7.0,4.0,1.0,0,1
015010,015,11,03,3,2,5,2,2,,,,,0.0,0.0,0.0,4,4, ,279.534973144531,4,015010-015-11-03,5.0,0,,,,,0,0
015010,015,11,04,6,1,56,6,5, , , , ,0.0,0.0,0.0,4,4, ,279.534973144531,4,015010-015-11-04,56.0,1,,,,0.0,0,0
015010,020,11,01,1,1,64,3,2,2,3, ,1,0.0,0.0,0.0,4,4, ,279.534973144531,2,015010-020-11-01,64.0,1,3.0,,2.0,1.0,0,0
015010,020,11,02,2,2,61,1, , , , , ,0.0,0.0,0.0,4,4, ,279.534973144531,2,015010-020-11-02,61.0,1,,,,0.0,0,0
015010,025,11,01,1,2,49,3,0,4,3,7,1,0.0,0.0,0.0,4,4, ,279.534973144531,1,015010-025-11-01,49.0,1,3.0,7.0,4.0,1.0,0,0
015010,035,11,01,1,2,46,4,0,4,3,7,1,0.0,8.0,9.0,4,4, ,279.534973144531,3,015010-035-11-01,46.0,1,3.0,7.0,4.0,1.0,1,1
015010,035,11,02,3,2,14,5,1,5,3,7,1,0.0,0.0,0.0,4,4, ,279.534973144531,3,015010-035-11-02,14.0,1,3.0,7.0,5.0,1.0,0,0
015010,035,11,03,3,2,8,3,0,,,,,0.0,0.0,0.0,4,4, ,279.534973144531,3,015010-035-11-03,8.0,0,,,,,0,0
015011,006,11,01,1,1,62,10,5,3, ,1,5,0.0,0.0,0.0,4,4, ,69.4570999145508,3,015011-006-11-01,62.0,1,,1.0,3.0,0.0,0,0
015011,006,11,02,2,2,65,5,3,2,3, ,1,0.0,8.0,0.0,4,4, ,69.4570999145508,3,015011-006-11-02,65.0,1,3.0,,2.0,1.0,0,1
015011,006,11,03,3,1,28,10,6,3, ,2,5,0.0,8.0,0.0,4,4, ,69.4570999145508,3,015011-006-11-03,28.0,1,,2.0,3.0,0.0,0,1
015011,026,11,01,1,1,33,8,3,3, ,2,5,0.0,8.0,9.0,4,4, ,69.4570999145508,3,015011-026-11-01,33.0,1,,2.0,3.0,0.0,1,1
015011,026,11,02,2,2,34,6,5,3, , , ,0.0,8.0,0.0,4,4, ,69.4570999145508,3,015011-026-11-02,34.0,1,,,3.0,0.0,0,1
015011,026,11,03,3,2,7,3,0,,,,,0.0,0.0,0.0,4,4, ,69.4570999145508,3,015011-026-11-03,7.0,0,,,,,0,0
015011,065,11,01,1,1,57,6,5,1,3, ,1,0.0,0.0,9.0,4,4, ,69.4570999145508,4,015011-065-11-01,57.0,1,3.0,,1.0,1.0,1,0
015011,065,11,02,2,2,54,6,5,4, ,6,5,0.0,0.0,0.0,4,4, ,69.4570999145508,4,015011-065-11-02,54.0,1,,6.0,4.0,0.0,0,0
015011,065,11,03,3,2,37,11,1,3, ,5,5,4.0,8.0,0.0,4,4, ,69.4570999145508,4,015011-065-11-03,37.0,1,,5.0,3.0,0.0,1,1
015011,065,11,04,3,1,35,8,3, , , , ,0.0,8.0,0.0,4,4, ,69.4570999145508,4,015011-065-11-04,35.0,1,,,,0.0,0,1
015011,085,11,01,1,2,73,4,5,2,3, ,1,0.0,8.0,0.0,4,4, ,69.4570999145508,1,015011-085-11-01,73.0,1,3.0,,2.0,1.0,0,1
015011,104,11,01,1,1,48,7,1,4,1,2,4,4.0,8.0,9.0,4,4, ,69.4570999145508,5,015011-104-11-01,48.0,1,1.0,2.0,4.0,0.0,1,1
015011,104,11,02,2,2,44,11,2,3, ,1,5,0.0,0.0,0.0,4,4, ,69.4570999145508,5,015011-104-11-02,44.0,1,,1.0,3.0,0.0,0,0
015011,104,11,03,3,2,26,10,5,3, ,6,5,0.0,8.0,0.0,4,4, ,69.4570999145508,5,015011-104-11-03,26.0,1,,6.0,3.0,0.0,0,1
015011,104,11,04,3,2,20,9,2, , , , ,0.0,0.0,0.0,4,4, ,69.4570999145508,5,015011-104-11-04,20.0,1,,,,0.0,0,0
015011,104,11,05,3,1,3,1, ,,,,,0.0,0.0,0.0,4,4, ,69.4570999145508,5,015011-104-11-05,3.0,0,,,,,0,0
015011,121,11,01,1,1,48,6,5,2,3, ,1,0.0,8.0,9.0,4,4, ,69.4570999145508,5,015011-121-11-01,48.0,1,3.0,,2.0,1.0,1,1
015011,121,11,02,2,2,34,6,5,4,2,7,1,0.0,0.0,0.0,4,4, ,69.4570999145508,5,015011-121-11-02,34.0,1,2.0,7.0,4.0,1.0,0,0
015011,121,11,03,3,2,14,5,2, , , , ,0.0,0.0,0.0,4,4, ,69.4570999145508,5,015011-121-11-03,14.0,1,,,,0.0,0,0
015011,121,11,04,3,1,8,3,0,,,,,0.0,0.0,0.0,4,4, ,69.4570999145508,5,015011-121-11-04,8.0,0,,,,,0,0
015011,121,11,05,3,2,3,1, ,,,,,0.0,0.0,0.0,4,4, ,69.4570999145508,5,015011-121-11-05,3.0,0,,,,,0,0
015012,002,11,01,1,2,36,6,5,2,2, ,1,0.0,8.0,9.0,4,4,1,112.07495880127,4,015012-002-11-01,36.0,1,2.0,,2.0,0.0,1,1
015012,002,11,02,2,1,43,6,5,2,2, ,1,0.0,8.0,9.0,4,4,1,112.07495880127,4,015012-002-11-02,43.0,1,2.0,,2.0,0.0,1,1
015012,002,11,03,3,1,16,5,3,5,2,7,1,0.0,0.0,0.0,4,4,1,112.07495880127,4,015012-002-11-03,16.0,1,2.0,7.0,5.0,1.0,0,0
015012,002,11,04,3,2,5,2,2,,,,,0.0,0.0,0.0,4,4,1,112.07495880127,4,015012-002-11-04,5.0,0,,,,,0,0
015012,004,11,01,1,1,45,4,0,2,3, ,1,0.0,8.0,9.0,4,4,1,112.07495880127,3,015012-004-11-01,45.0,1,3.0,,2.0,1.0,1,1
015012,004,11,02,2,2,40,6,5,4, ,2,5,0.0,0.0,9.0,4,4,1,112.07495880127,3,015012-004-11-02,40.0,1,,2.0,4.0,0.0,1,0
015012,004,11,03,3,2,11,3,0,,,,,0.0,0.0,0.0,4,4,1,112.07495880127,3,015012-004-11-03,11.0,0,,,,,0,0
015012,004,11,04,0, , ,,,,,,,0.0,0.0,0.0,4,4,1,112.07495880127,3,015012-004-11-04,,0,,,,,0,0
015012,008,11,01,1,1,33,6,5,1,2, ,1,0.0,8.0,0.0,4,4,1,112.07495880127,5,015012-008-11-01,33.0,1,2.0,,1.0,0.0,0,1
015012,008,11,02,2,2,29,4,0, , , , ,0.0,0.0,0.0,4,4,1,112.07495880127,5,015012-008-11-02,29.0,1,,,,0.0,0,0
015012,008,11,03,3,1,13,5,1,,,,,0.0,0.0,0.0,4,4,1,112.07495880127,5,015012-008-11-03,13.0,0,,,,,0,0
015012,008,11,04,3,1,8,3,0,,,,,0.0,0.0,0.0,4,4,1,112.07495880127,5,015012-008-11-04,8.0,0,,,,,0,0
015012,008,11,05,3,2,1,,,,,,,0.0,0.0,0.0,4,4,1,112.07495880127,5,015012-008-11-05,1.0,0,,,,,0,0
015012,008,11,06,0, , ,,,,,,,0.0,0.0,0.0,4,4,1,112.07495880127,5,015012-008-11-06,,0,,,,,0,0
015012,019,11,01,1,1,49,8,3,2,2, ,1,0.0,8.0,0.0,4,4,1,112.07495880127,5,015012-019-11-01,49.0,1,2.0,,2.0,0.0,0,1
015012,019,11,02,2,2,37,4,0, , , , ,0.0,0.0,0.0,4,4,1,112.07495880127,5,015012-019-11-02,37.0,1,,,,0.0,0,0
015012,019,11,03,3,2,15,5,2, , , , ,0.0,0.0,0.0,4,4,1,112.07495880127,5,015012-019-11-03,15.0,1,,,,0.0,0,0
015012,019,11,04,3,2,11,3,0,,,,,0.0,0.0,0.0,4,4,1,112.07495880127,5,015012-019-11-04,11.0,0,,,,,0,0
015012,019,11,05,3,2,7,3,0,,,,,0.0,0.0,0.0,4,4,1,112.07495880127,5,015012-019-11-05,7.0,0,,,,,0,0
015012,019,11,06,6,1,59,,,,,,,0.0,0.0,0.0,4,4,1,112.07495880127,5,015012-019-11-06,59.0,0,,,,,0,0
015012,019,11,07,6,2,68,,,,,,,0.0,0.0,0.0,4,4,1,112.07495880127,5,015012-019-11-07,68.0,0,,,,,0,0
015012,019,11,08,0, , ,,,,,,,0.0,0.0,0.0,4,4,1,112.07495880127,5,015012-019-11-08,,0,,,,,0,0
015012,019,11,09,0, , ,,,,,,,0.0,0.0,0.0,4,4,1,112.07495880127,5,015012-019-11-09,,0,,,,,0,0
015012,045,11,01,1,1,46,5,2,4,1,7,4,0.0,0.0,0.0,4,4,1,112.07495880127,4,015012-045-11-01,46.0,1,1.0,7.0,4.0,1.0,0,0
015012,045,11,02,2,2,51,8,3,2,3, ,1,0.0,8.0,0.0,4,4,1,112.07495880127,4,015012-045-11-02,51.0,1,3.0,,2.0,1.0,0,1
015012,045,11,03,3,2,17,5,4, , , , ,0.0,0.0,0.0,4,4,1,112.07495880127,4,015012-045-11-03,17.0,1,,,,0.0,0,0
015012,045,11,04,3,2,12,4,0,,,,,0.0,0.0,0.0,4,4,1,112.07495880127,4,015012-045-11-04,12.0,0,,,,,0,0
015012,059,11,01,1,2,39,8,3,3,1,2,5,0.0,8.0,0.0,4,4,1,112.07495880127,4,015012-059-11-01,39.0,1,1.0,2.0,3.0,0.0,0,1
015012,059,11,02,3,1,15,5,3, , , , ,0.0,0.0,0.0,4,4,1,112.07495880127,4,015012-059-11-02,15.0,1,,,,0.0,0,0
015012,059,11,03,3,1,12,3,0,,,,,0.0,0.0,0.0,4,4,1,112.07495880127,4,015012-059-11-03,12.0,0,,,,,0,0
015012,059,11,04,3,2,10,3,0,,,,,0.0,0.0,0.0,4,4,1,112.07495880127,4,015012-059-11-04,10.0,0,,,,,0,0
015012,059,11,05,0, , ,,,,,,,0.0,0.0,0.0,4,4,1,112.07495880127,4,015012-059-11-05,,0,,,,,0,0
015013,001,11,01,1,2,54,4,0,2,3, ,1,0.0,8.0,0.0,4,4, ,79.8167572021484,7,015013-001-11-01,54.0,1,3.0,,2.0,1.0,0,1
015013,001,11,02,2,1,71,4,6,2,3, ,1,0.0,0.0,0.0,4,4, ,79.8167572021484,7,015013-001-11-02,71.0,1,3.0,,2.0,1.0,0,0
015013,001,11,03,3,1,36,8,3,3, ,5,5,0.0,8.0,0.0,4,4, ,79.8167572021484,7,015013-001-11-03,36.0,1,,5.0,3.0,0.0,0,1
015013,001,11,04,3,1,34,5,1, , , , ,0.0,0.0,0.0,4,4, ,79.8167572021484,7,015013-001-11-04,34.0,1,,,,0.0,0,0
015013,001,11,05,3,1,30,8,3, , , , ,0.0,8.0,0.0,4,4, ,79.8167572021484,7,015013-001-11-05,30.0,1,,,,0.0,0,1
015013,001,11,06,3,2,28,10,5,5,3,7,1,0.0,8.0,0.0,4,4, ,79.8167572021484,7,015013-001-11-06,28.0,1,3.0,7.0,5.0,1.0,0,1
015013,001,11,07,3,2,25,8,3,5,3,7,1,0.0,8.0,9.0,4,4, ,79.8167572021484,7,015013-001-11-07,25.0,1,3.0,7.0,5.0,1.0,1,1
015013,016,11,01,1,1,42,6,5,4, ,6,5,0.0,0.0,0.0,4,4, ,79.8167572021484,3,015013-016-11-01,42.0,1,,6.0,4.0,0.0,0,0
015013,016,11,02,2,2,35,8,3,2,2, ,1,0.0,8.0,0.0,4,4, ,79.8167572021484,3,015013-016-11-02,35.0,1,2.0,,2.0,0.0,0,1
015013,016,11,03,3,1,9,3,0,,,,,0.0,0.0,0.0,4,4, ,79.8167572021484,3,015013-016-11-03,9.0,0,,,,,0,0
015013,032,11,01,1,1,28,10,5,2,2, ,1,0.0,8.0,9.0,4,4, ,79.8167572021484,2,015013-032-11-01,28.0,1,2.0,,2.0,0.0,1,1
015013,032,11,02,2,2,29,11,2,3, ,6,5,0.0,8.0,9.0,4,4, ,79.8167572021484,2,015013-032-11-02,29.0,1,,6.0,3.0,0.0,1,1
015013,044,11,01,1,1,55,8,3,2,2, ,1,0.0,8.0,0.0,4,4, ,79.8167572021484,4,015013-044-11-01,55.0,1,2.0,,2.0,0.0,0,1
015013,044,11,02,3,2,23,9,2, , , , ,0.0,8.0,0.0,4,4, ,79.8167572021484,4,015013-044-11-02,23.0,1,,,,0.0,0,1
015013,044,11,03,3,2,19,6,5,3,2,7,1,0.0,8.0,0.0,4,4, ,79.8167572021484,4,015013-044-11-03,19.0,1,2.0,7.0,3.0,1.0,0,1
015013,044,11,04,3,1,13,5,1,,,,,0.0,0.0,0.0,4,4, ,79.8167572021484,4,015013-044-11-04,13.0,0,,,,,0,0
015013,063,11,01,1,1,38,10,5,2,3, ,1,0.0,0.0,0.0,4,4, ,79.8167572021484,4,015013-063-11-01,38.0,1,3.0,,2.0,1.0,0,0
015013,063,11,02,2,2,37,11,2, , , , ,0.0,8.0,0.0,4,4, ,79.8167572021484,4,015013-063-11-02,37.0,1,,,,0.0,0,1
015013,063,11,03,3,1,11,3,0,,,,,0.0,0.0,0.0,4,4, ,79.8167572021484,4,015013-063-11-03,11.0,0,,,,,0,0
015013,063,11,04,3,2,8,3,0,,,,,0.0,0.0,0.0,4,4, ,79.8167572021484,4,015013-063-11-04,8.0,0,,,,,0,0
015013,078,11,01,1,1,51,6,5,1,2, ,1,0.0,0.0,9.0,4,4, ,79.8167572021484,4,015013-078-11-01,51.0,1,2.0,,1.0,0.0,1,0
015013,078,11,02,2,2,50,4,0, , , , ,0.0,0.0,0.0,4,4, ,79.8167572021484,4,015013-078-11-02,50.0,1,,,,0.0,0,0
015013,078,11,03,3,1,24,8,3,3, , , ,0.0,8.0,9.0,4,4, ,79.8167572021484,4,015013-078-11-03,24.0,1,,,3.0,0.0,1,1
015013,078,11,04,3,2,11,4,0,,,,,0.0,0.0,0.0,4,4, ,79.8167572021484,4,015013-078-11-04,11.0,0,,,,,0,0
015013,078,11,05,10,2,18,,,,,,,0.0,0.0,0.0,4,4, ,79.8167572021484,4,015013-078-11-05,18.0,0,,,,,0,0
015014,010,11,01,1,2,68,1, ,2,3, ,1,0.0,0.0,9.0,4,4,1,69.4570999145508,1,015014-010-11-01,68.0,1,3.0,,2.0,1.0,1,0
015014,010,11,02,0, , ,,,,,,,0.0,0.0,0.0,4,4,1,69.4570999145508,1,015014-010-11-02,,0,,,,,0,0
015014,010,11,03,0, , ,,,,,,,0.0,0.0,0.0,4,4,1,69.4570999145508,1,015014-010-11-03,,0,,,,,0,0
015014,010,11,04,0, , ,,,,,,,0.0,0.0,0.0,4,4,1,69.4570999145508,1,015014-010-11-04,,0,,,,,0,0
015014,010,11,05,0, , ,,,,,,,0.0,0.0,0.0,4,4,1,69.4570999145508,1,015014-010-11-05,,0,,,,,0,0
015014,010,11,06,0, , ,,,,,,,0.0,0.0,0.0,4,4,1,69.4570999145508,1,015014-010-11-06,,0,,,,,0,0
015014,025,11,01,1,2,39,7,1,2,3, ,1,0.0,8.0,0.0,4,4,1,69.4570999145508,4,015014-025-11-01,39.0,1,3.0,,2.0,1.0,0,1
015014,025,11,02,3,1,23,9,3, , , , ,0.0,0.0,0.0,4,4,1,69.4570999145508,4,015014-025-11-02,23.0,1,,,,0.0,0,0
015014,025,11,03,3,1,7,3,0,,,,,0.0,0.0,0.0,4,4,1,69.4570999145508,4,015014-025-11-03,7.0,0,,,,,0,0
015014,025,11,04,3,1,5,2,2,,,,,0.0,0.0,0.0,4,4,1,69.4570999145508,4,015014-025-11-04,5.0,0,,,,,0,0
015014,039,11,01,1,1,56,3,0,4,2,7,1,0.0,0.0,0.0,4,4,1,69.4570999145508,1,015014-039-11-01,56.0,1,2.0,7.0,4.0,1.0,0,0
015014,068,11,01,1,1,44,6,5,4,3,7,1,0.0,0.0,9.0,4,4,1,69.4570999145508,5,015014-068-11-01,44.0,1,3.0,7.0,4.0,1.0,1,0
015014,068,11,02,2,2,37,7,3,3,1,2,5,0.0,8.0,9.0,4,4,1,69.4570999145508,5,015014-068-11-02,37.0,1,1.0,2.0,3.0,0.0,1,1
015014,068,11,03,3,1,19,6,5,3,2,7,1,0.0,8.0,0.0,4,4,1,69.4570999145508,5,015014-068-11-03,19.0,1,2.0,7.0,3.0,1.0,0,1
015014,068,11,04,3,2,13,5,1,,,,,0.0,0.0,0.0,4,4,1,69.4570999145508,5,015014-068-11-04,13.0,0,,,,,0,0
015014,068,11,05,3,1,11,3,0,,,,,0.0,0.0,0.0,4,4,1,69.4570999145508,5,015014-068-11-05,11.0,0,,,,,0,0
015014,082,11,01,1,2,31,6,5,3,3,7,1,0.0,8.0,0.0,4,4,2,69.4570999145508,5,015014-082-11-01,31.0,1,3.0,7.0,3.0,1.0,0,1
