CONGLOME,VIVIENDA,HOGAR,CODPERSO,P203,P207,P208A,P301A,P301B,P507,P510A1,P511A,P512A,P558E1_4,P558E1_8,P558E1_9,DOMINIO,ESTRATO,PANEL,FACTOR07,MIEPERHO,llave_persona,Edad,Ocupado,P510A1_num,P511A_num,P507_num,Informal,CreditoFormal_2024,Billetera,CreditoFormal_2025,P203_num,Ocupado_num,CreditoFormal_2024_num,CreditoFormal_2025_num,Informal_num,NuevoCredito
19603,66,11,1,1,2,80,1.0, ,2,3, ,1,0.0,0.0,0.0,6,7,1,351.317138671875,1,19603-66-11-1,80.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
19603,68,11,1,1,2,61,3.0,1,2,3, ,1,0.0,0.0,0.0,6,7,1,351.317138671875,1,19603-68-11-1,61.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
19603,136,11,1,1,1,70,3.0,0,2,3, ,1,0.0,0.0,0.0,6,7,1,351.317138671875,2,19603-136-11-1,70.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
19603,137,11,1,1,2,72,1.0, ,2,3, ,1,0.0,0.0,0.0,6,7,1,351.317138671875,1,19603-137-11-1,72.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
19603,144,11,1,1,2,77,1.0, ,2,3, ,1,0.0,0.0,0.0,6,7,1,351.317138671875,2,19603-144-11-1,77.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
19603,145,11,1,1,1,80,3.0,3,2,3, ,1,0.0,0.0,0.0,6,7,1,351.317138671875,4,19603-145-11-1,80.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
19604,300,11,1,1,1,72,3.0,1,2,3, ,1,0.0,0.0,0.0,6,7,1,319.367858886719,2,19604-300-11-1,72.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
19605,245,11,1,1,2,30,6.0,5,2,3, ,1,0.0,0.0,0.0,6,7,1,329.765197753906,4,19605-245-11-1,30.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
19605,248,11,1,1,1,71,4.0,5,2,3, ,1,0.0,0.0,0.0,6,7,1,329.765197753906,2,19605-248-11-1,71.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
19605,486,11,1,1,1,68,4.0,5,2,3, ,1,0.0,0.0,0.0,6,7,1,329.765197753906,2,19605-486-11-1,68.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
19605,494,11,1,1,1,66,5.0,3,2,3, ,1,0.0,0.0,0.0,6,7,1,329.765197753906,2,19605-494-11-1,66.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
19605,505,11,1,1,1,41,6.0,5,2,3, ,1,0.0,0.0,0.0,6,7,1,329.765197753906,3,19605-505-11-1,41.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
19607,31,11,1,1,2,42,6.0,5,2,3, ,1,0.0,0.0,0.0,6,7,1,329.765197753906,3,19607-31-11-1,42.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
19607,142,11,1,1,1,74,3.0,4,5,3,7,1,0.0,0.0,0.0,6,7,1,329.765197753906,2,19607-142-11-1,74.0,1,3.0,7.0,5.0,1.0,0,0,0,1,1,0,0,1.0,0
19607,145,11,1,1,1,69,3.0,4,2,3, ,1,0.0,0.0,0.0,6,7,1,329.765197753906,1,19607-145-11-1,69.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
19607,146,11,1,1,1,43,5.0,3,4, ,7,5,0.0,0.0,0.0,6,7,1,329.765197753906,2,19607-146-11-1,43.0,1,,7.0,4.0,1.0,0,0,0,1,1,0,0,1.0,0
19607,148,11,1,1,2,62,4.0,5,4, ,7,5,0.0,0.0,0.0,6,7,1,329.765197753906,2,19607-148-11-1,62.0,1,,7.0,4.0,1.0,0,0,0,1,1,0,0,1.0,0
19608,149,11,1,1,2,68,2.0,0,4,3,7,1,0.0,0.0,0.0,6,7,1,319.367858886719,1,19608-149-11-1,68.0,1,3.0,7.0,4.0,1.0,0,0,0,1,1,0,0,1.0,0
19608,150,11,1,1,2,75,1.0, ,2,3, ,1,0.0,0.0,0.0,6,7,1,319.367858886719,1,19608-150-11-1,75.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
19608,151,11,1,1,1,76,4.0,5,2,3, ,1,0.0,0.0,0.0,6,7,1,319.367858886719,2,19608-151-11-1,76.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
19608,153,11,1,1,1,57,5.0,4,2,3, ,1,0.0,0.0,0.0,6,7,1,319.367858886719,5,19608-153-11-1,57.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
19608,156,11,1,1,2,73,1.0, ,2,3, ,1,0.0,0.0,0.0,6,7,1,319.367858886719,1,19608-156-11-1,73.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
19608,157,11,1,1,2,72,1.0, ,2,3, ,1,0.0,0.0,0.0,6,7,1,319.367858886719,1,19608-157-11-1,72.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
19609,41,11,1,1,1,36,6.0,5,2,3, ,1,0.0,0.0,0.0,6,7,1,339.290557861328,7,19609-41-11-1,36.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
19609,42,11,1,1,1,56,4.0,0,2,3, ,1,0.0,0.0,0.0,6,7,1,339.290557861328,3,19609-42-11-1,56.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
19609,43,11,1,1,1,29,6.0,5,2,3, ,1,0.0,8.0,0.0,6,7,1,339.290557861328,5,19609-43-11-1,29.0,1,3.0,,2.0,1.0,0,1,0,1,1,0,0,1.0,0
19609,239,11,1,1,2,52,4.0,0,2,3, ,1,0.0,0.0,0.0,6,7,1,339.290557861328,2,19609-239-11-1,52.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
19609,240,11,1,1,1,31,4.0,0,2,3, ,1,0.0,0.0,0.0,6,7,1,339.290557861328,4,19609-240-11-1,31.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
19609,241,11,1,1,1,34,6.0,5,2,3, ,1,0.0,0.0,0.0,6,7,1,339.290557861328,4,19609-241-11-1,34.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
19609,246,11,1,1,1,59,3.0,2,2,3, ,1,0.0,0.0,0.0,6,7,1,339.290557861328,1,19609-246-11-1,59.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
19610,89,11,1,1,2,55,4.0,0,2,3, ,1,0.0,0.0,0.0,6,7,1,339.290557861328,3,19610-89-11-1,55.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
19610,90,11,1,1,1,78,4.0,5,2,3, ,1,0.0,0.0,0.0,6,7,1,339.290557861328,2,19610-90-11-1,78.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
19610,91,11,1,1,1,64,4.0,5,2,3, ,1,0.0,0.0,0.0,6,7,1,339.290557861328,3,19610-91-11-1,64.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
19610,223,11,1,1,1,75,4.0,5,2,3, ,1,0.0,0.0,0.0,6,7,1,339.290557861328,2,19610-223-11-1,75.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
19610,227,11,1,1,1,69,3.0,2,5,3,7,1,0.0,0.0,0.0,6,7,1,339.290557861328,2,19610-227-11-1,69.0,1,3.0,7.0,5.0,1.0,0,0,0,1,1,0,0,1.0,0
19610,233,11,1,1,1,79,3.0,0,2,3, ,1,0.0,0.0,0.0,6,7,1,339.290557861328,1,19610-233-11-1,79.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
19611,25,11,1,1,1,66,4.0,6,2,3, ,1,0.0,0.0,0.0,6,7,1,351.317138671875,2,19611-25-11-1,66.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
19611,26,11,1,1,1,51,6.0,5,4,2,2,2,0.0,8.0,0.0,6,7,1,351.317138671875,4,19611-26-11-1,51.0,1,2.0,2.0,4.0,0.0,0,1,0,1,1,0,0,0.0,0
19611,27,11,1,1,2,80,1.0, , , , , ,0.0,0.0,0.0,6,7,1,351.317138671875,3,19611-27-11-1,80.0,1,,,,0.0,0,0,0,1,1,0,0,0.0,0
19611,134,11,1,1,2,38,5.0,4,2,3, ,1,0.0,0.0,0.0,6,7,1,351.317138671875,5,19611-134-11-1,38.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
19611,135,11,1,1,2,53,3.0,0,2,3, ,1,0.0,0.0,0.0,6,7,1,351.317138671875,3,19611-135-11-1,53.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
19611,137,11,1,1,1,43,6.0,5,4,2,7,1,0.0,0.0,0.0,6,7,1,351.317138671875,7,19611-137-11-1,43.0,1,2.0,7.0,4.0,1.0,0,0,0,1,1,0,0,1.0,0
19611,138,11,1,1,1,82,3.0,2,2,3, ,1,0.0,0.0,0.0,6,7,1,351.317138671875,2,19611-138-11-1,82.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
19611,140,11,1,1,1,68,2.0,0,2,3, ,1,0.0,0.0,0.0,6,7,1,351.317138671875,2,19611-140-11-1,68.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
19612,65,11,1,1,1,39,6.0,5,4,3,7,1,0.0,0.0,0.0,6,8,1,339.290557861328,3,19612-65-11-1,39.0,1,3.0,7.0,4.0,1.0,0,0,0,1,1,0,0,1.0,0
19612,67,11,1,1,1,52,6.0,5,4,3,7,1,0.0,0.0,0.0,6,8,1,339.290557861328,4,19612-67-11-1,52.0,1,3.0,7.0,4.0,1.0,0,0,0,1,1,0,0,1.0,0
19612,68,11,1,1,1,68,4.0,5,2,3, ,1,0.0,0.0,0.0,6,8,1,339.290557861328,2,19612-68-11-1,68.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
19612,70,11,1,1,1,60,3.0,4,5,3,7,1,0.0,0.0,0.0,6,8,1,339.290557861328,2,19612-70-11-1,60.0,1,3.0,7.0,5.0,1.0,0,0,0,1,1,0,0,1.0,0
19612,71,11,1,1,1,64,5.0,2,2,3, ,1,0.0,0.0,0.0,6,8,1,339.290557861328,1,19612-71-11-1,64.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
19613,72,11,1,1,1,25,6.0,5,4,3,7,1,0.0,0.0,0.0,6,6, ,351.317138671875,3,19613-72-11-1,25.0,1,3.0,7.0,4.0,1.0,0,0,0,1,1,0,0,1.0,0
19613,87,11,1,1,2,37,4.0,0,2,3, ,1,0.0,8.0,0.0,6,6, ,351.317138671875,4,19613-87-11-1,37.0,1,3.0,,2.0,1.0,0,1,0,1,1,0,0,1.0,0
19613,115,11,1,1,2,67,4.0,5, , , , ,0.0,0.0,0.0,6,6, ,351.317138671875,1,19613-115-11-1,67.0,1,,,,0.0,0,0,0,1,1,0,0,0.0,0
19613,141,11,1,1,2,55,6.0,5,2,3, ,1,0.0,0.0,0.0,6,6, ,351.317138671875,2,19613-141-11-1,55.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
19615,7,11,1,1,2,43,4.0,0,2,3, ,1,0.0,0.0,0.0,6,7, ,339.290557861328,2,19615-7-11-1,43.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
19615,8,11,1,1,1,57,4.0,0,2,3, ,1,0.0,0.0,0.0,6,7, ,339.290557861328,2,19615-8-11-1,57.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
19615,100,11,1,1,1,63,4.0,5,5,3,7,1,0.0,0.0,0.0,6,7, ,339.290557861328,2,19615-100-11-1,63.0,1,3.0,7.0,5.0,1.0,0,0,0,1,1,0,0,1.0,0
19615,101,11,1,1,1,58,6.0,5,2,3, ,1,0.0,0.0,0.0,6,7, ,339.290557861328,4,19615-101-11-1,58.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
19615,102,11,1,1,1,59,4.0,5,2,3, ,1,0.0,0.0,0.0,6,7, ,339.290557861328,2,19615-102-11-1,59.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
19615,103,11,1,1,1,64,4.0,5,2,3, ,1,0.0,0.0,0.0,6,7, ,339.290557861328,4,19615-103-11-1,64.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
19616,2,11,1,1,1,55,5.0,4,2,3, ,1,0.0,0.0,0.0,6,7, ,319.367858886719,2,19616-2-11-1,55.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
19616,4,11,1,1,2,71,3.0,4,2,3, ,1,0.0,0.0,0.0,6,7, ,319.367858886719,1,19616-4-11-1,71.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
19616,186,11,1,1,2,70,3.0,3,2,3, ,1,0.0,0.0,0.0,6,7, ,319.367858886719,2,19616-186-11-1,70.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
19616,187,11,1,1,1,38,6.0,5,4,3,7,1,0.0,0.0,0.0,6,7, ,319.367858886719,3,19616-187-11-1,38.0,1,3.0,7.0,4.0,1.0,0,0,0,1,1,0,0,1.0,0
19616,188,11,1,1,2,67,3.0,3,2,3, ,1,0.0,0.0,0.0,6,7, ,319.367858886719,2,19616-188-11-1,67.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
19618,132,11,1,1,2,80,3.0,3,5,3,7,1,0.0,0.0,0.0,6,7, ,351.317138671875,2,19618-132-11-1,80.0,1,3.0,7.0,5.0,1.0,0,0,0,1,1,0,0,1.0,0
19618,133,11,1,1,2,59,3.0,3,2,3, ,1,0.0,0.0,0.0,6,7, ,351.317138671875,1,19618-133-11-1,59.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
19618,135,11,1,1,2,77,1.0, , , , , ,0.0,0.0,0.0,6,7, ,351.317138671875,1,19618-135-11-1,77.0,1,,,,0.0,0,0,0,1,1,0,0,0.0,0
19618,136,11,1,1,2,31,9.0,4,3,1,7,3,0.0,8.0,0.0,6,7, ,351.317138671875,1,19618-136-11-1,31.0,1,1.0,7.0,3.0,1.0,0,1,0,1,1,0,0,1.0,0
19618,137,11,1,1,2,38,8.0,3,3, ,6,5,0.0,8.0,0.0,6,7, ,351.317138671875,2,19618-137-11-1,38.0,1,,6.0,3.0,0.0,0,1,0,1,1,0,0,0.0,0
19618,138,11,1,1,2,71,4.0,5,2,3, ,1,0.0,0.0,0.0,6,7, ,351.317138671875,1,19618-138-11-1,71.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
19619,11,11,1,1,1,32,6.0,5,2,3, ,1,0.0,8.0,0.0,6,8, ,329.765197753906,4,19619-11-11-1,32.0,1,3.0,,2.0,1.0,0,1,1,1,1,0,1,1.0,1
19619,25,11,1,1,1,66,4.0,5,2,3, ,1,0.0,0.0,0.0,6,8, ,329.765197753906,2,19619-25-11-1,66.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
19619,28,11,1,1,2,40,5.0,2,2,3, ,1,0.0,0.0,0.0,6,8, ,329.765197753906,4,19619-28-11-1,40.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
19619,29,11,1,1,2,73,1.0, ,2,3, ,1,0.0,0.0,0.0,6,8, ,329.765197753906,1,19619-29-11-1,73.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
19619,30,11,1,1,2,81,1.0, , , , , ,0.0,0.0,0.0,6,8, ,329.765197753906,1,19619-30-11-1,81.0,1,,,,0.0,0,0,0,1,1,0,0,0.0,0
19619,49,11,1,1,2,72,1.0, ,2,3, ,1,0.0,0.0,0.0,6,8, ,329.765197753906,1,19619-49-11-1,72.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
19619,53,11,1,1,2,44,4.0,0,2,3, ,1,0.0,0.0,0.0,6,8, ,329.765197753906,6,19619-53-11-1,44.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
19622,61,11,1,1,1,86,10.0,5,5,3,7,1,0.0,0.0,0.0,7,7,1,452.752777099609,4,19622-61-11-1,86.0,1,3.0,7.0,5.0,1.0,0,0,0,1,1,0,0,1.0,0
19622,149,11,1,1,2,62,4.0,5,2,3, ,1,0.0,0.0,0.0,7,7,1,452.752777099609,1,19622-149-11-1,62.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
19622,150,11,1,1,2,51,4.0,0,5,3,7,1,0.0,0.0,0.0,7,7,1,452.752777099609,3,19622-150-11-1,51.0,1,3.0,7.0,5.0,1.0,0,0,0,1,1,0,0,1.0,0
19622,152,11,1,1,2,45,4.0,0,2,3, ,1,0.0,0.0,0.0,7,7,1,452.752777099609,2,19622-152-11-1,45.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
19622,154,11,1,1,2,46,5.0,2,2,3, ,1,0.0,0.0,0.0,7,7,1,452.752777099609,2,19622-154-11-1,46.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
19622,155,11,1,1,1,45,4.0,0,2,3, ,1,0.0,0.0,0.0,7,7,1,452.752777099609,4,19622-155-11-1,45.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
19623,43,11,1,1,1,51,3.0,0,2,3, ,1,0.0,0.0,0.0,7,3,1,288.857360839844,6,19623-43-11-1,51.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
19623,55,11,1,1,1,41,6.0,5,2,2, ,1,0.0,8.0,0.0,7,3,2,288.857360839844,4,19623-55-11-1,41.0,1,2.0,,2.0,0.0,0,1,1,1,1,0,1,0.0,1
19623,66,11,1,1,1,32,6.0,5,2,3, ,1,0.0,8.0,0.0,7,3,1,288.857360839844,5,19623-66-11-1,32.0,1,3.0,,2.0,1.0,0,1,0,1,1,0,0,1.0,0
19639,38,11,1,1,2,36,4.0,0,1,3, ,1,0.0,8.0,0.0,7,3,1,90.1862564086914,2,19639-38-11-1,36.0,1,3.0,,1.0,1.0,0,1,0,1,1,0,0,1.0,0
19639,98,11,1,1,2,73,1.0, , , , , ,0.0,0.0,0.0,7,3,1,90.1862564086914,1,19639-98-11-1,73.0,1,,,,0.0,0,0,0,1,1,0,0,0.0,0
19639,117,11,1,1,2,70,3.0,4,1,2, ,1,0.0,0.0,0.0,7,3,1,90.1862564086914,1,19639-117-11-1,70.0,1,2.0,,1.0,0.0,0,0,0,1,1,0,0,0.0,0
19640,37,11,1,1,1,32,6.0,5,4,3,7,1,0.0,8.0,0.0,7,3,1,114.153594970703,3,19640-37-11-1,32.0,1,3.0,7.0,4.0,1.0,0,1,0,1,1,0,0,1.0,0
19640,75,11,1,1,1,50,4.0,0,2,3, ,1,0.0,0.0,0.0,7,3,1,114.153594970703,5,19640-75-11-1,50.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
19641,16,11,1,1,1,69,7.0,1, , , , ,0.0,0.0,0.0,7,3,1,96.3287353515625,3,19641-16-11-1,69.0,1,,,,0.0,0,0,0,1,1,0,0,0.0,0
19642,35,11,1,1,1,27,5.0,1,1,3, ,1,0.0,8.0,0.0,7,3,1,370.189361572266,4,19642-35-11-1,27.0,1,3.0,,1.0,1.0,0,1,0,1,1,0,0,1.0,0
19642,72,11,1,1,1,53,3.0,0,2,3, ,1,0.0,0.0,0.0,7,3,1,370.189361572266,5,19642-72-11-1,53.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
19642,108,11,1,1,1,44,3.0,0,2,3, ,1,0.0,0.0,0.0,7,3,1,370.189361572266,5,19642-108-11-1,44.0,1,3.0,,2.0,1.0,0,0,1,1,1,0,1,1.0,1
19644,5,11,1,1,1,63,5.0,3,4,2,7,2,0.0,0.0,0.0,7,3,1,90.1862564086914,1,19644-5-11-1,63.0,1,2.0,7.0,4.0,1.0,0,0,0,1,1,0,0,1.0,0
19644,22,11,1,1,2,51,5.0,2,2,3, ,1,0.0,0.0,0.0,7,3,1,90.1862564086914,3,19644-22-11-1,51.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
19644,39,11,1,1,1,93,3.0,3,2,3, ,1,0.0,0.0,0.0,7,3,1,90.1862564086914,7,19644-39-11-1,93.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
19644,74,12,1,1,2,73,8.0,5, , , , ,0.0,0.0,0.0,7,3,1,90.1862564086914,2,19644-74-12-1,73.0,1,,,,0.0,0,0,0,1,1,0,0,0.0,0
19644,131,11,1,1,1,82,5.0,1, , , , ,0.0,0.0,0.0,7,3,1,90.1862564086914,4,19644-131-11-1,82.0,1,,,,0.0,0,0,0,1,1,0,0,0.0,0
19645,9,11,1,1,1,47,6.0,5,1,3, ,1,0.0,8.0,0.0,7,3, ,85.6151962280273,7,19645-9-11-1,47.0,1,3.0,,1.0,1.0,0,1,1,1,1,0,1,1.0,1
19645,22,11,1,1,1,46,8.0,3,1,2, ,1,0.0,8.0,0.0,7,3, ,85.6151962280273,4,19645-22-11-1,46.0,1,2.0,,1.0,0.0,0,1,1,1,1,0,1,0.0,1
19645,35,11,1,1,1,49,5.0,3,3,3,7,1,0.0,0.0,0.0,7,3, ,85.6151962280273,5,19645-35-11-1,49.0,1,3.0,7.0,3.0,1.0,0,0,0,1,1,0,0,1.0,0
19645,75,11,1,1,2,76,4.0,5, , , , ,0.0,0.0,0.0,7,3, ,85.6151962280273,1,19645-75-11-1,76.0,1,,,,0.0,0,0,0,1,1,0,0,0.0,0
19646,20,11,1,1,2,29,6.0,5, , , , ,0.0,8.0,0.0,7,3, ,408.255523681641,4,19646-20-11-1,29.0,1,,,,0.0,0,1,0,1,1,0,0,0.0,0
19646,34,11,1,1,1,62,4.0,5,2,3, ,1,0.0,0.0,0.0,7,3, ,408.255523681641,3,19646-34-11-1,62.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
19646,62,11,1,1,1,46,6.0,5,1,3, ,1,0.0,0.0,0.0,7,3, ,408.255523681641,4,19646-62-11-1,46.0,1,3.0,,1.0,1.0,0,0,0,1,1,0,0,1.0,0
19646,77,11,1,1,1,77,4.0,5,5,3,7,1,0.0,0.0,0.0,7,3, ,408.255523681641,3,19646-77-11-1,77.0,1,3.0,7.0,5.0,1.0,0,0,0,1,1,0,0,1.0,0
19652,16,11,1,1,2,55,3.0,0,2,3, ,1,0.0,8.0,0.0,7,5,1,370.189361572266,2,19652-16-11-1,55.0,1,3.0,,2.0,1.0,0,1,0,1,1,0,0,1.0,0
19652,38,11,1,1,2,77,3.0,2,2,3, ,1,0.0,0.0,0.0,7,5,1,370.189361572266,2,19652-38-11-1,77.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
19652,81,11,1,1,2,27,4.0,0,6, ,7,1,0.0,0.0,0.0,7,5,2,370.189361572266,3,19652-81-11-1,27.0,1,,7.0,6.0,1.0,0,0,0,1,1,0,0,1.0,0
19652,102,11,1,1,2,54,6.0,5,2,2, ,1,0.0,0.0,0.0,7,5,1,370.189361572266,2,19652-102-11-1,54.0,1,2.0,,2.0,0.0,0,0,0,1,1,0,0,0.0,0
19652,123,11,1,1,1,52,3.0,0,2,3, ,1,0.0,0.0,0.0,7,5,1,370.189361572266,4,19652-123-11-1,52.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
19652,145,11,1,1,1,67,4.0,5,2,3, ,1,0.0,0.0,0.0,7,5,1,370.189361572266,2,19652-145-11-1,67.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
19676,32,11,1,1,2,66,8.0,3,3, ,1,5,0.0,0.0,0.0,7,4,1,117.02108001709,1,19676-32-11-1,66.0,1,,1.0,3.0,0.0,0,0,1,1,1,0,1,0.0,1
19676,51,11,1,1,1,82,3.0,2, , , , ,0.0,8.0,0.0,7,4,1,117.02108001709,3,19676-51-11-1,82.0,1,,,,0.0,0,1,0,1,1,0,0,0.0,0
19676,70,11,1,1,2,72,8.0,5,2,3, ,1,0.0,0.0,0.0,7,4,1,117.02108001709,2,19676-70-11-1,72.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
19676,108,11,1,1,1,28,6.0,5,4,2,7,1,0.0,0.0,0.0,7,4,2,117.02108001709,5,19676-108-11-1,28.0,1,2.0,7.0,4.0,1.0,0,0,0,1,1,0,0,1.0,0
19677,33,11,1,1,1,41,10.0,5,2,3, ,1,0.0,8.0,0.0,7,4,2,408.255523681641,3,19677-33-11-1,41.0,1,3.0,,2.0,1.0,0,1,0,1,1,0,0,1.0,0
19677,85,11,1,1,2,46,5.0,1,1,3, ,1,0.0,0.0,0.0,7,4,2,408.255523681641,2,19677-85-11-1,46.0,1,3.0,,1.0,1.0,0,0,0,1,1,0,0,1.0,0
19677,103,11,1,1,1,44,4.0,0,2,3, ,1,0.0,0.0,0.0,7,4,1,408.255523681641,4,19677-103-11-1,44.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
19678,13,11,1,1,2,34,3.0,0,2,3, ,1,0.0,0.0,0.0,7,5,1,424.970977783203,4,19678-13-11-1,34.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
19678,48,12,1,1,1,46,4.0,0,2,3, ,1,0.0,0.0,0.0,7,5,1,424.970977783203,3,19678-48-12-1,46.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
19678,48,22,1,1,1,27,4.0,0,4,3,7,2,0.0,0.0,0.0,7,5,1,424.970977783203,3,19678-48-22-1,27.0,1,3.0,7.0,4.0,1.0,0,0,0,1,1,0,0,1.0,0
19678,79,11,1,1,1,44,4.0,0, , , , ,0.0,0.0,0.0,7,5,1,424.970977783203,2,19678-79-11-1,44.0,1,,,,0.0,0,0,0,1,1,0,0,0.0,0
19679,41,11,1,1,1,34,8.0,3,3, ,5,5,0.0,8.0,0.0,7,5,1,120.248344421387,3,19679-41-11-1,34.0,1,,5.0,3.0,0.0,0,1,0,1,1,0,0,0.0,0
19679,123,11,1,1,1,69,6.0,5,5,3,7,1,0.0,8.0,0.0,7,5,1,120.248344421387,3,19679-123-11-1,69.0,1,3.0,7.0,5.0,1.0,0,1,0,1,1,0,0,1.0,0
19679,144,11,1,1,2,56,4.0,0,2,3, ,1,0.0,0.0,0.0,7,5,1,120.248344421387,2,19679-144-11-1,56.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
19679,184,11,1,1,2,42,3.0,0,2,3, ,1,0.0,8.0,0.0,7,5,1,120.248344421387,2,19679-184-11-1,42.0,1,3.0,,2.0,1.0,0,1,0,1,1,0,0,1.0,0
19680,13,11,1,1,1,47,3.0,0,2,3, ,1,0.0,0.0,0.0,7,5,1,408.255523681641,4,19680-13-11-1,47.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
19680,43,11,1,1,2,46,3.0,0,5,3,7,1,0.0,8.0,0.0,7,5,2,408.255523681641,7,19680-43-11-1,46.0,1,3.0,7.0,5.0,1.0,0,1,0,1,1,0,0,1.0,0
19680,72,11,1,1,1,51,4.0,0,1,3, ,1,0.0,0.0,0.0,7,5,1,408.255523681641,4,19680-72-11-1,51.0,1,3.0,,1.0,1.0,0,0,0,1,1,0,0,1.0,0
