CONGLOME,VIVIENDA,HOGAR,CODPERSO,P203,P207,P208A,P301A,P301B,P507,P510A1,P511A,P512A,P558E1_4,P558E1_8,P558E1_9,P558G7,P558H1_7,P558H2_7,P558H3_7,P558H4_7,P558H5_7,P558H6_7,P558H7_7,P558H8_7,P558H9_7,P558H10_7,P558H11_7,P558H12_7,DOMINIO,ESTRATO,PANEL,FACTOR07,GASHOG2,MIEPERHO,llave_persona,Edad,P507_num,P510A1_num,P511A_num,Ocupado,Informal,CreditoFormal,TenenciaBilletera,UsoBilletera,CreditoInformal
017422,036,11,05,10,1,50,6,5,2,3, ,1,0.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,"502,693267822266","50998,2421875",5,17422-36-11-5,50.0,2.0,3.0,,1,1.0,0,1,0,0
017422,036,11,06,0, , ,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,1,1,1,"502,693267822266","50998,2421875",5,17422-36-11-6,,,,,0,,0,0,0,0
017422,036,11,07,0, , ,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,1,1,1,"502,693267822266","50998,2421875",5,17422-36-11-7,,,,,0,,0,0,0,0
017422,071,11,01,1,1,42,4,0,4,2,7,2,0.0,8.0,0.0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,1,1,"502,693267822266","36355,90625",3,17422-71-11-1,42.0,4.0,2.0,7.0,1,1.0,0,1,1,0
017422,071,11,02,11,2,30,4,0,6, ,7,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,"502,693267822266","36355,90625",3,17422-71-11-2,30.0,6.0,,7.0,1,1.0,0,0,0,0
017422,071,11,03,11,1,26,4,0,3,1,7,1,0.0,8.0,0.0,0,7,7,7,7,0,7,7,0,0,0,0,0,1,1,1,"502,693267822266","36355,90625",3,17422-71-11-3,26.0,3.0,1.0,7.0,1,1.0,0,1,1,0
017422,089,11,01,1,1,50,5,3,4,3,7,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,"502,693267822266","46019,4375",6,17422-89-11-1,50.0,4.0,3.0,7.0,1,1.0,0,0,0,0
017422,089,11,02,2,2,50,5,3,6, ,7,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,"502,693267822266","46019,4375",6,17422-89-11-2,50.0,6.0,,7.0,1,1.0,0,0,0,0
017422,089,11,03,3,2,28,6,5,4,3,2,1,0.0,8.0,0.0,0,7,7,7,7,0,7,7,7,0,0,0,0,1,1,1,"502,693267822266","46019,4375",6,17422-89-11-3,28.0,4.0,3.0,2.0,1,0.0,0,1,1,0
017422,089,11,04,3,1,15,5,2, , , , ,0.0,0.0,0.0, , , , , , , , , , , , , ,1,1,1,"502,693267822266","46019,4375",6,17422-89-11-4,15.0,,,,0,,0,0,0,0
017422,089,11,05,3,1,22,6,5,4,1,2,4,0.0,8.0,0.0,0,7,7,7,7,0,7,7,0,0,7,7,0,1,1,1,"502,693267822266","46019,4375",6,17422-89-11-5,22.0,4.0,1.0,2.0,1,0.0,0,1,1,0
017422,089,11,06,5,1,3,1, ,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,1,1,1,"502,693267822266","46019,4375",6,17422-89-11-6,3.0,,,,0,,0,0,0,0
017422,107,11,01,1,2,58,4,0,6, ,7,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,"502,693267822266","21146,86328125",1,17422-107-11-1,58.0,6.0,,7.0,1,1.0,0,0,0,0
017422,125,11,01,1,2,46,7,1,2,3, ,1,0.0,8.0,0.0,0,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,"502,693267822266","63158,86328125",4,17422-125-11-1,46.0,2.0,3.0,,1,1.0,0,1,1,0
017422,125,11,02,3,2,24,10,5,3,1,2,5,4.0,8.0,0.0,0,7,7,7,7,0,7,7,7,7,7,7,0,1,1,1,"502,693267822266","63158,86328125",4,17422-125-11-2,24.0,3.0,1.0,2.0,1,0.0,1,1,1,0
017422,125,11,03,3,2,20,9,2,3,1,2,2,0.0,8.0,0.0,0,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,"502,693267822266","63158,86328125",4,17422-125-11-3,20.0,3.0,1.0,2.0,1,0.0,0,1,1,0
017422,125,11,04,3,2,15,5,2, , , , ,0.0,0.0,0.0, , , , , , , , , , , , , ,1,1,1,"502,693267822266","63158,86328125",4,17422-125-11-4,15.0,,,,0,,0,0,0,0
017429,002,11,01,1,1,39,5,1,2,3, ,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,"546,896057128906","20528,619140625",2,17429-2-11-1,39.0,2.0,3.0,,1,1.0,0,0,0,0
017429,002,11,02,7,1,28,4,0,2,3, ,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,"546,896057128906","20528,619140625",2,17429-2-11-2,28.0,2.0,3.0,,1,1.0,0,0,0,0
017429,002,11,03,0, , ,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,1,1,1,"546,896057128906","20528,619140625",2,17429-2-11-3,,,,,0,,0,0,0,0
017429,017,11,01,1,1,55,4,0,2,3, ,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,"546,896057128906","12427,830078125",2,17429-17-11-1,55.0,2.0,3.0,,1,1.0,0,0,0,0
017429,017,11,02,2,2,37,4,0,2,3, ,1,0.0,8.0,0.0,0,7,7,7,7,7,7,7,0,0,7,0,0,1,1,1,"546,896057128906","12427,830078125",2,17429-17-11-2,37.0,2.0,3.0,,1,1.0,0,1,1,0
017429,033,11,01,1,2,40,3,0,2,3, ,1,0.0,8.0,0.0,0,7,7,7,7,7,7,7,0,0,7,7,7,1,1,1,"546,896057128906","54229,45703125",5,17429-33-11-1,40.0,2.0,3.0,,1,1.0,0,1,1,0
017429,033,11,02,3,1,20,9,1,5,3,7,1,0.0,8.0,0.0,0,7,7,0,0,0,7,0,7,0,7,0,0,1,1,1,"546,896057128906","54229,45703125",5,17429-33-11-2,20.0,5.0,3.0,7.0,1,1.0,0,1,1,0
017429,033,11,03,3,1,17,5,2,5,3,7,1,0.0,0.0,0.0, , , , , , , , , , , , , ,1,1,1,"546,896057128906","54229,45703125",5,17429-33-11-3,17.0,5.0,3.0,7.0,1,1.0,0,0,0,0
017429,033,11,04,3,1,12,3,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,1,1,1,"546,896057128906","54229,45703125",5,17429-33-11-4,12.0,,,,0,,0,0,0,0
017429,033,11,05,6,2,71,4,5,2,3, ,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,"546,896057128906","54229,45703125",5,17429-33-11-5,71.0,2.0,3.0,,1,1.0,0,0,0,0
017429,067,11,01,1,1,76,8,5, , , , ,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,"546,896057128906","32158,224609375",4,17429-67-11-1,76.0,,,,0,,0,0,0,0
017429,067,11,02,2,2,62,6,5, , , , ,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,"546,896057128906","32158,224609375",4,17429-67-11-2,62.0,,,,0,,0,0,0,0
017429,067,11,03,3,2,34,10,5,3,1,1,1,4.0,8.0,0.0,0,7,7,7,7,0,0,7,0,0,0,0,0,1,1,1,"546,896057128906","32158,224609375",4,17429-67-11-3,34.0,3.0,1.0,1.0,1,0.0,1,1,1,0
017429,067,11,04,3,2,31,10,5,3,1,2,4,4.0,8.0,0.0,0,7,7,7,7,7,7,7,0,0,0,0,0,1,1,1,"546,896057128906","32158,224609375",4,17429-67-11-4,31.0,3.0,1.0,2.0,1,0.0,1,1,1,0
017429,093,11,01,1,1,44,9,4,2,2, ,1,0.0,8.0,0.0,0,7,7,7,7,7,7,7,0,0,0,0,0,1,1,1,"546,896057128906","31773,244140625",4,17429-93-11-1,44.0,2.0,2.0,,1,0.0,0,1,1,0
017429,093,11,02,2,2,44,7,1, , , , ,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,"546,896057128906","31773,244140625",4,17429-93-11-2,44.0,,,,0,,0,0,0,0
017429,093,11,03,3,1,16,5,4, , , , ,0.0,0.0,0.0, , , , , , , , , , , , , ,1,1,1,"546,896057128906","31773,244140625",4,17429-93-11-3,16.0,,,,0,,0,0,0,0
017429,093,11,04,3,1,13,4,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,1,1,1,"546,896057128906","31773,244140625",4,17429-93-11-4,13.0,,,,0,,0,0,0,0
017448,007,11,01,1,1,87,3,2, , , , ,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4, ,"729,194763183594","24204,255859375",5,17448-7-11-1,87.0,,,,0,,0,0,0,0
017448,007,11,02,3,2,49,5,2, , , , ,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4, ,"729,194763183594","24204,255859375",5,17448-7-11-2,49.0,,,,0,,0,0,0,0
017448,007,11,03,3,2,43,8,3,3, ,1,5,0.0,0.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4, ,"729,194763183594","24204,255859375",5,17448-7-11-3,43.0,3.0,,1.0,1,0.0,1,0,0,0
017448,007,11,04,5,2,13,4,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,1,4, ,"729,194763183594","24204,255859375",5,17448-7-11-4,13.0,,,,0,,0,0,0,0
017448,007,11,05,5,2,9,3,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,1,4, ,"729,194763183594","24204,255859375",5,17448-7-11-5,9.0,,,,0,,0,0,0,0
017448,024,12,01,1,2,79,1, ,2,3, ,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4, ,"729,194763183594","9559,25390625",2,17448-24-12-1,79.0,2.0,3.0,,1,1.0,0,0,0,0
017448,024,12,02,3,1,35,1, , , , , ,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4, ,"729,194763183594","9559,25390625",2,17448-24-12-2,35.0,,,,0,,0,0,0,0
017448,024,22,01,1,2,46,5,1, , , , ,0.0,8.0,0.0,0,7,7,7,7,7,7,7,7,7,0,7,7,1,4, ,"729,194763183594","14410,8896484375",4,17448-24-22-1,46.0,,,,0,,0,1,1,0
017448,024,22,02,3,1,16,5,4, , , , ,0.0,0.0,0.0, , , , , , , , , , , , , ,1,4, ,"729,194763183594","14410,8896484375",4,17448-24-22-2,16.0,,,,0,,0,0,0,0
017448,024,22,03,3,1,13,5,1,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,1,4, ,"729,194763183594","14410,8896484375",4,17448-24-22-3,13.0,,,,0,,0,0,0,0
017448,024,22,04,3,1,6,2,2,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,1,4, ,"729,194763183594","14410,8896484375",4,17448-24-22-4,6.0,,,,0,,0,0,0,0
017448,056,11,01,1,2,54,3,0,2,3, ,1,0.0,8.0,0.0,0,7,7,7,7,7,7,7,7,0,0,7,0,1,4, ,"729,194763183594","24881,400390625",3,17448-56-11-1,54.0,2.0,3.0,,1,1.0,0,1,1,0
017448,056,11,02,3,2,27,6,5,4,1,2,5,0.0,8.0,0.0,0,0,7,7,7,7,7,7,0,7,7,7,0,1,4, ,"729,194763183594","24881,400390625",3,17448-56-11-2,27.0,4.0,1.0,2.0,1,0.0,0,1,1,0
017448,056,11,03,11,1,51,4,0, , , , ,0.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4, ,"729,194763183594","24881,400390625",3,17448-56-11-3,51.0,,,,0,,0,1,0,0
017448,073,11,01,1,1,76,5,4, , , , ,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4, ,"729,194763183594","5917,77685546875",1,17448-73-11-1,76.0,,,,0,,0,0,0,0
017448,089,11,01,1,1,75,6,5, , , , ,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4, ,"729,194763183594","26179,203125",2,17448-89-11-1,75.0,,,,0,,0,0,0,0
017448,089,11,02,3,1,29,6,5,4,1,2,4,0.0,8.0,0.0,0,7,7,7,7,7,7,7,7,7,7,7,0,1,4, ,"729,194763183594","26179,203125",2,17448-89-11-2,29.0,4.0,1.0,2.0,1,0.0,0,1,1,0
017448,107,11,01,1,2,63,5,2, , , , ,0.0,0.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4, ,"729,194763183594","31217,6953125",6,17448-107-11-1,63.0,,,,0,,1,0,0,0
017448,107,11,02,3,2,41,1, , , , , ,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4, ,"729,194763183594","31217,6953125",6,17448-107-11-2,41.0,,,,0,,0,0,0,0
017448,107,11,03,3,2,40,6,5, , , , ,0.0,8.0,9.0,0,7,7,7,7,7,7,7,0,0,7,7,7,1,4, ,"729,194763183594","31217,6953125",6,17448-107-11-3,40.0,,,,0,,1,1,1,0
017448,107,11,04,5,1,21,9,4, , , , ,0.0,8.0,0.0,0,0,7,0,7,0,0,0,0,0,7,7,0,1,4, ,"729,194763183594","31217,6953125",6,17448-107-11-4,21.0,,,,0,,0,1,1,0
017448,107,11,05,5,2,13,4,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,1,4, ,"729,194763183594","31217,6953125",6,17448-107-11-5,13.0,,,,0,,0,0,0,0
017448,107,11,06,5,2,8,3,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,1,4, ,"729,194763183594","31217,6953125",6,17448-107-11-6,8.0,,,,0,,0,0,0,0
017455,028,11,01,1,2,60,5,1, , , , ,0.0,8.0,0.0,0,7,7,7,7,7,7,7,0,0,0,0,0,1,5, ,"502,693267822266","19718,6015625",2,17455-28-11-1,60.0,,,,0,,0,1,1,0
017455,028,11,02,3,1,30,5,4,4,3,7,1,0.0,8.0,0.0,0,7,7,7,7,7,7,7,0,0,0,0,0,1,5, ,"502,693267822266","19718,6015625",2,17455-28-11-2,30.0,4.0,3.0,7.0,1,1.0,0,1,1,0
017455,055,11,01,1,2,34,5,2,2,3, ,1,0.0,8.0,9.0,0,7,7,7,7,7,7,7,0,0,0,7,7,1,5, ,"502,693267822266","24051,146484375",4,17455-55-11-1,34.0,2.0,3.0,,1,1.0,1,1,1,0
017455,055,11,02,3,1,17,5,3, , , , ,0.0,0.0,0.0, , , , , , , , , , , , , ,1,5, ,"502,693267822266","24051,146484375",4,17455-55-11-2,17.0,,,,0,,0,0,0,0
017455,055,11,03,3,2,10,3,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,1,5, ,"502,693267822266","24051,146484375",4,17455-55-11-3,10.0,,,,0,,0,0,0,0
017455,055,11,04,3,2,1,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,1,5, ,"502,693267822266","24051,146484375",4,17455-55-11-4,1.0,,,,0,,0,0,0,0
017455,055,11,05,10,1,38,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,1,5, ,"502,693267822266","24051,146484375",4,17455-55-11-5,38.0,,,,0,,0,0,0,0
017455,074,11,01,1,1,57,3,0,4,1,2,5,0.0,8.0,0.0,0,7,7,7,7,7,7,7,0,0,0,0,0,1,5, ,"502,693267822266","25549,310546875",4,17455-74-11-1,57.0,4.0,1.0,2.0,1,0.0,0,1,1,0
017455,074,11,02,2,2,55,6,5,2,3, ,1,0.0,8.0,9.0,0,7,7,7,7,7,7,7,0,0,0,0,0,1,5, ,"502,693267822266","25549,310546875",4,17455-74-11-2,55.0,2.0,3.0,,1,1.0,1,1,1,0
017455,074,11,03,3,1,28,6,5,2,3, ,1,0.0,8.0,0.0,0,7,7,7,7,7,7,7,0,0,0,0,0,1,5, ,"502,693267822266","25549,310546875",4,17455-74-11-3,28.0,2.0,3.0,,1,1.0,0,1,1,0
017455,074,11,04,3,2,25,6,5,3,2,7,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5, ,"502,693267822266","25549,310546875",4,17455-74-11-4,25.0,3.0,2.0,7.0,1,1.0,0,0,0,0
017455,090,11,01,1,2,51,4,0,4,1,2,5,0.0,8.0,0.0,0,7,7,7,7,7,7,7,0,0,0,0,0,1,5, ,"502,693267822266","44313,953125",4,17455-90-11-1,51.0,4.0,1.0,2.0,1,0.0,0,1,1,0
017455,090,11,02,3,1,30,10,5,3,1,1,5,4.0,8.0,0.0,0,7,7,7,7,7,0,0,0,7,7,7,0,1,5, ,"502,693267822266","44313,953125",4,17455-90-11-2,30.0,3.0,1.0,1.0,1,0.0,1,1,1,0
017455,090,11,03,3,1,23,8,3,3,1,2,5,0.0,8.0,0.0,0,7,7,7,7,7,7,7,0,0,0,0,0,1,5, ,"502,693267822266","44313,953125",4,17455-90-11-3,23.0,3.0,1.0,2.0,1,0.0,0,1,1,0
017455,090,11,04,3,2,12,3,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,1,5, ,"502,693267822266","44313,953125",4,17455-90-11-4,12.0,,,,0,,0,0,0,0
017455,106,11,01,1,1,74,6,5,2,3, ,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5, ,"502,693267822266","27062,34765625",6,17455-106-11-1,74.0,2.0,3.0,,1,1.0,0,0,0,0
017455,106,11,02,2,2,65,6,5, , , , ,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5, ,"502,693267822266","27062,34765625",6,17455-106-11-2,65.0,,,,0,,0,0,0,0
017455,106,11,03,3,2,27,10,5,3,1,1,5,4.0,8.0,0.0,0,7,7,7,7,7,7,7,0,0,0,0,0,1,5, ,"502,693267822266","27062,34765625",6,17455-106-11-3,27.0,3.0,1.0,1.0,1,0.0,1,1,1,0
017455,106,11,04,3,1,33,10,5,3,1,2,2,0.0,8.0,0.0,0,7,7,7,7,7,7,7,0,0,0,0,0,1,5, ,"502,693267822266","27062,34765625",6,17455-106-11-4,33.0,3.0,1.0,2.0,1,0.0,0,1,1,0
017455,106,11,05,4,2,25,8,3,3,2,7,1,0.0,8.0,0.0,0,7,7,7,7,7,7,7,0,0,7,7,7,1,5, ,"502,693267822266","27062,34765625",6,17455-106-11-5,25.0,3.0,2.0,7.0,1,1.0,0,1,1,0
017455,106,11,06,5,1,3,1, ,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,1,5, ,"502,693267822266","27062,34765625",6,17455-106-11-6,3.0,,,,0,,0,0,0,0
017464,004,11,01,1,1,35,6,5,2,2, ,1,0.0,0.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4, ,"502,693267822266","41984,71875",5,17464-4-11-1,35.0,2.0,2.0,,1,0.0,1,0,0,0
017464,004,11,02,2,2,32,4,0,5,2,7,1,0.0,8.0,0.0,0,7,7,7,7,7,7,7,0,0,7,7,0,1,4, ,"502,693267822266","41984,71875",5,17464-4-11-2,32.0,5.0,2.0,7.0,1,1.0,0,1,1,0
017464,004,11,03,3,2,15,5,2, , , , ,0.0,0.0,0.0, , , , , , , , , , , , , ,1,4, ,"502,693267822266","41984,71875",5,17464-4-11-3,15.0,,,,0,,0,0,0,0
017464,004,11,04,3,1,11,3,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,1,4, ,"502,693267822266","41984,71875",5,17464-4-11-4,11.0,,,,0,,0,0,0,0
017464,004,11,05,3,1,6,2,3,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,1,4, ,"502,693267822266","41984,71875",5,17464-4-11-5,6.0,,,,0,,0,0,0,0
017464,022,11,01,1,1,44,6,5, , , , ,4.0,8.0,0.0,0,7,7,7,7,7,7,7,0,7,7,7,7,1,4, ,"502,693267822266","42546,84765625",3,17464-22-11-1,44.0,,,,0,,1,1,1,0
017464,022,11,02,3,1,17,6,5, , , , ,0.0,0.0,0.0, , , , , , , , , , , , , ,1,4, ,"502,693267822266","42546,84765625",3,17464-22-11-2,17.0,,,,0,,0,0,0,0
017464,022,11,03,3,2,8,3,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,1,4, ,"502,693267822266","42546,84765625",3,17464-22-11-3,8.0,,,,0,,0,0,0,0
017464,057,11,01,1,2,54,1, ,4,1,3,5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4, ,"502,693267822266","11680,369140625",1,17464-57-11-1,54.0,4.0,1.0,3.0,1,0.0,0,0,0,0
017464,075,11,01,1,2,52,4,0,4,1,3,5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4, ,"502,693267822266","47129,63671875",4,17464-75-11-1,52.0,4.0,1.0,3.0,1,0.0,0,0,0,0
017464,075,11,02,2,1,43,4,0,4,1,3,5,0.0,8.0,0.0,0,7,7,7,7,7,7,7,0,0,7,7,7,1,4, ,"502,693267822266","47129,63671875",4,17464-75-11-2,43.0,4.0,1.0,3.0,1,0.0,0,1,1,0
017464,075,11,03,3,2,13,5,1,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,1,4, ,"502,693267822266","47129,63671875",4,17464-75-11-3,13.0,,,,0,,0,0,0,0
017464,075,11,04,3,2,9,3,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,1,4, ,"502,693267822266","47129,63671875",4,17464-75-11-4,9.0,,,,0,,0,0,0,0
017464,094,11,01,1,2,37,5,3,3,3,7,1,0.0,8.0,9.0,0,7,7,7,7,7,7,7,0,0,7,7,7,1,4, ,"502,693267822266","27609,91015625",4,17464-94-11-1,37.0,3.0,3.0,7.0,1,1.0,1,1,1,0
017464,094,11,02,3,1,19,6,5,4,1,3,5,0.0,8.0,0.0,0,7,7,7,7,7,7,7,0,0,7,7,0,1,4, ,"502,693267822266","27609,91015625",4,17464-94-11-2,19.0,4.0,1.0,3.0,1,0.0,0,1,1,0
017464,094,11,03,3,1,9,3,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,1,4, ,"502,693267822266","27609,91015625",4,17464-94-11-3,9.0,,,,0,,0,0,0,0
017464,094,11,04,3,2,8,3,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,1,4, ,"502,693267822266","27609,91015625",4,17464-94-11-4,8.0,,,,0,,0,0,0,0
017464,112,11,01,1,1,43,6,5,1,2, ,1,4.0,8.0,0.0,0,7,7,7,7,7,7,7,7,7,7,7,7,1,4, ,"502,693267822266","55069,5859375",5,17464-112-11-1,43.0,1.0,2.0,,1,0.0,1,1,1,0
017464,112,11,02,2,2,38,4,0, , , , ,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4, ,"502,693267822266","55069,5859375",5,17464-112-11-2,38.0,,,,0,,0,0,0,0
017464,112,11,03,3,2,12,3,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,1,4, ,"502,693267822266","55069,5859375",5,17464-112-11-3,12.0,,,,0,,0,0,0,0
017464,112,11,04,3,2,9,3,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,1,4, ,"502,693267822266","55069,5859375",5,17464-112-11-4,9.0,,,,0,,0,0,0,0
017464,112,11,05,3,2,3,1, ,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,1,4, ,"502,693267822266","55069,5859375",5,17464-112-11-5,3.0,,,,0,,0,0,0,0
017465,001,11,01,1,2,50,9,1,2,2, ,1,0.0,8.0,0.0,0,7,7,0,0,0,0,0,0,0,0,0,0,1,5, ,"729,194763183594","126523,7578125",3,17465-1-11-1,50.0,2.0,2.0,,1,0.0,0,1,1,0
017465,001,11,02,2,1,65,9,2,3,1,2,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5, ,"729,194763183594","126523,7578125",3,17465-1-11-2,65.0,3.0,1.0,2.0,1,0.0,0,0,0,0
017465,001,11,03,6,2,89,6,5, , , , ,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5, ,"729,194763183594","126523,7578125",3,17465-1-11-3,89.0,,,,0,,0,0,0,0
017465,001,11,04,5,2,11,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,1,5, ,"729,194763183594","126523,7578125",3,17465-1-11-4,11.0,,,,0,,0,0,0,0
017465,038,11,01,1,1,72,7,2,5,3,7,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5, ,"729,194763183594","25197,236328125",2,17465-38-11-1,72.0,5.0,3.0,7.0,1,1.0,0,0,0,0
017465,038,11,02,2,2,67,6,5,2,3, ,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5, ,"729,194763183594","25197,236328125",2,17465-38-11-2,67.0,2.0,3.0,,1,1.0,0,0,0,0
017465,070,11,01,1,2,50,8,3, , , , ,4.0,8.0,0.0,0,7,7,7,7,7,7,7,7,7,7,0,7,1,5, ,"729,194763183594","47168,24609375",6,17465-70-11-1,50.0,,,,0,,1,1,1,0
017465,070,11,02,2,1,47,3,0,4,3,7,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5, ,"729,194763183594","47168,24609375",6,17465-70-11-2,47.0,4.0,3.0,7.0,1,1.0,0,0,0,0
017465,070,11,03,3,2,15,5,3, , , , ,0.0,0.0,0.0, , , , , , , , , , , , , ,1,5, ,"729,194763183594","47168,24609375",6,17465-70-11-3,15.0,,,,0,,0,0,0,0
017465,070,11,04,3,2,23,7,2,4,3,7,1,4.0,8.0,0.0,0,7,7,7,7,7,7,7,7,7,7,7,7,1,5, ,"729,194763183594","47168,24609375",6,17465-70-11-4,23.0,4.0,3.0,7.0,1,1.0,1,1,1,0
017465,070,11,05,5,1,8,3,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,1,5, ,"729,194763183594","47168,24609375",6,17465-70-11-5,8.0,,,,0,,0,0,0,0
017465,070,11,06,5,2,0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,1,5, ,"729,194763183594","47168,24609375",6,17465-70-11-6,0.0,,,,0,,0,0,0,0
017465,090,11,01,1,1,64,6,5,3, ,2,5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5, ,"729,194763183594","14620,8935546875",1,17465-90-11-1,64.0,3.0,,2.0,1,0.0,0,0,0,0
017465,126,11,01,1,1,58,8,3,4, ,2,5,0.0,8.0,0.0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,5, ,"729,194763183594","33752,7265625",4,17465-126-11-1,58.0,4.0,,2.0,1,0.0,0,1,1,0
017465,126,11,02,2,2,56,8,3,3, ,1,5,0.0,8.0,0.0,0,7,0,0,0,0,0,0,0,0,7,0,0,1,5, ,"729,194763183594","33752,7265625",4,17465-126-11-2,56.0,3.0,,1.0,1,0.0,0,1,1,0
017465,126,11,03,3,2,31,10,5, , , , ,0.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5, ,"729,194763183594","33752,7265625",4,17465-126-11-3,31.0,,,,0,,0,1,0,0
017465,126,11,04,3,2,21,7,3, , , , ,0.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5, ,"729,194763183594","33752,7265625",4,17465-126-11-4,21.0,,,,0,,0,1,0,0
017465,143,11,01,1,1,37,8,3,3,1,2,5,0.0,8.0,0.0,0,7,7,7,7,7,7,7,7,0,7,7,0,1,5, ,"729,194763183594","40159,859375",5,17465-143-11-1,37.0,3.0,1.0,2.0,1,0.0,0,1,1,0
017465,143,11,02,2,2,33,7,2,2,3, ,1,0.0,8.0,0.0,0,7,7,7,7,7,7,7,7,0,7,7,0,1,5, ,"729,194763183594","40159,859375",5,17465-143-11-2,33.0,2.0,3.0,,1,1.0,0,1,1,0
