CONGLOME,VIVIENDA,HOGAR,CODPERSO,P203,P207,P208A,P301A,P301B,P507,P510A1,P511A,P512A,P558E1_4,P558E1_8,P558E1_9,P558G7,P558H1_7,P558H2_7,P558H3_7,P558H4_7,P558H5_7,P558H6_7,P558H7_7,P558H8_7,P558H9_7,P558H10_7,P558H11_7,P558H12_7,DOMINIO,ESTRATO,PANEL,FACTOR07,GASHOG2,MIEPERHO,llave_persona,Edad,P507_num,P510A1_num,P511A_num,Ocupado,Informal,CreditoFormal,TenenciaBilletera,UsoBilletera,CreditoInformal
019569,228,11,03,3,1,21,9,1, , , , ,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7, ,339.290557861328,"24685,78125",3,19569-228-11-3,21.0,,,,0,,0,0,0,0
019570,009,11,01,1,1,48,6,5,2,3, ,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8, ,351.317138671875,"7937,67236328125",1,19570-9-11-1,48.0,2.0,3.0,,1,1.0,0,0,0,0
019570,010,11,01,1,1,58,4,6,2,3, ,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8, ,351.317138671875,"35210,44921875",4,19570-10-11-1,58.0,2.0,3.0,,1,1.0,0,0,0,0
019570,010,11,02,2,2,58,3,3,5,3,7,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8, ,351.317138671875,"35210,44921875",4,19570-10-11-2,58.0,5.0,3.0,7.0,1,1.0,0,0,0,0
019570,010,11,03,3,2,23,9,4,5,3,7,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8, ,351.317138671875,"35210,44921875",4,19570-10-11-3,23.0,5.0,3.0,7.0,1,1.0,0,0,0,0
019570,010,11,04,3,1,25,10,5,5,1,7,4,4.0,8.0,0.0,0,7,7,0,7,0,0,0,0,0,7,0,0,6,8, ,351.317138671875,"35210,44921875",4,19570-10-11-4,25.0,5.0,1.0,7.0,1,1.0,1,1,1,0
019570,033,11,01,1,1,64,3,3,4,3,7,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8, ,351.317138671875,"7021,8701171875",2,19570-33-11-1,64.0,4.0,3.0,7.0,1,1.0,0,0,0,0
019570,033,11,02,2,2,63,1, ,2,3, ,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8, ,351.317138671875,"7021,8701171875",2,19570-33-11-2,63.0,2.0,3.0,,1,1.0,0,0,0,0
019570,038,11,01,1,1,45,4,0,2,3, ,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8, ,351.317138671875,"10910,6953125",5,19570-38-11-1,45.0,2.0,3.0,,1,1.0,0,0,0,0
019570,038,11,02,2,2,38,4,0,5,3,7,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8, ,351.317138671875,"10910,6953125",5,19570-38-11-2,38.0,5.0,3.0,7.0,1,1.0,0,0,0,0
019570,038,11,03,3,1,18,7,1,5,3,7,1,0.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,8, ,351.317138671875,"10910,6953125",5,19570-38-11-3,18.0,5.0,3.0,7.0,1,1.0,0,1,1,0
019570,038,11,04,3,2,15,5,3,5,3,7,1,0.0,0.0,0.0, , , , , , , , , , , , , ,6,8, ,351.317138671875,"10910,6953125",5,19570-38-11-4,15.0,5.0,3.0,7.0,1,1.0,0,0,0,0
019570,038,11,05,3,2,12,4,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,6,8, ,351.317138671875,"10910,6953125",5,19570-38-11-5,12.0,,,,0,,0,0,0,0
019570,091,11,01,1,1,50,4,0,4,3,7,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8, ,351.317138671875,"39999,81640625",8,19570-91-11-1,50.0,4.0,3.0,7.0,1,1.0,0,0,0,0
019570,091,11,02,2,2,49,3,0,2,3, ,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8, ,351.317138671875,"39999,81640625",8,19570-91-11-2,49.0,2.0,3.0,,1,1.0,0,0,0,0
019570,091,11,03,3,1,22,9,1,2,3, ,1,0.0,8.0,0.0,0,7,7,0,0,0,7,7,0,0,0,0,0,6,8, ,351.317138671875,"39999,81640625",8,19570-91-11-3,22.0,2.0,3.0,,1,1.0,0,1,1,0
019570,091,11,04,3,2,11,3,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,6,8, ,351.317138671875,"39999,81640625",8,19570-91-11-4,11.0,,,,0,,0,0,0,0
019570,091,11,05,3,2,18,6,5,6, ,7,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8, ,351.317138671875,"39999,81640625",8,19570-91-11-5,18.0,6.0,,7.0,1,1.0,0,0,0,0
019570,091,11,06,5,2,1,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,6,8, ,351.317138671875,"39999,81640625",8,19570-91-11-6,1.0,,,,0,,0,0,0,0
019570,091,11,07,5,2,9,3,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,6,8, ,351.317138671875,"39999,81640625",8,19570-91-11-7,9.0,,,,0,,0,0,0,0
019570,091,11,08,6,2,80,1, , , , , ,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8, ,351.317138671875,"39999,81640625",8,19570-91-11-8,80.0,,,,0,,0,0,0,0
019570,092,11,01,1,1,63,6,5,2,3, ,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8, ,351.317138671875,"20777,953125",4,19570-92-11-1,63.0,2.0,3.0,,1,1.0,0,0,0,0
019570,092,11,02,2,2,56,3,0,5,3,7,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8, ,351.317138671875,"20777,953125",4,19570-92-11-2,56.0,5.0,3.0,7.0,1,1.0,0,0,0,0
019570,092,11,03,3,2,20,99,99, , , , ,0.0,0.0,0.0, , , , , , , , , , , , , ,6,8, ,351.317138671875,"20777,953125",4,19570-92-11-3,20.0,,,,0,,0,0,0,0
019570,092,11,04,3,2,17,5,4,5,3,7,1,0.0,0.0,0.0, , , , , , , , , , , , , ,6,8, ,351.317138671875,"20777,953125",4,19570-92-11-4,17.0,5.0,3.0,7.0,1,1.0,0,0,0,0
019570,093,11,01,1,1,47,4,0,4,3,7,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8, ,351.317138671875,"23002,4765625",8,19570-93-11-1,47.0,4.0,3.0,7.0,1,1.0,0,0,0,0
019570,093,11,02,2,2,46,3,0,2,3, ,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8, ,351.317138671875,"23002,4765625",8,19570-93-11-2,46.0,2.0,3.0,,1,1.0,0,0,0,0
019570,093,11,03,3,2,23,7,1,3,2,2,1,0.0,8.0,0.0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,8, ,351.317138671875,"23002,4765625",8,19570-93-11-3,23.0,3.0,2.0,2.0,1,0.0,0,1,1,0
019570,093,11,04,3,1,21,7,2,4,3,7,1,0.0,8.0,0.0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,8, ,351.317138671875,"23002,4765625",8,19570-93-11-4,21.0,4.0,3.0,7.0,1,1.0,0,1,1,0
019570,093,11,05,3,2,19,6,5,4,3,7,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8, ,351.317138671875,"23002,4765625",8,19570-93-11-5,19.0,4.0,3.0,7.0,1,1.0,0,0,0,0
019570,093,11,06,3,1,17,99,99, , , , ,0.0,0.0,0.0, , , , , , , , , , , , , ,6,8, ,351.317138671875,"23002,4765625",8,19570-93-11-6,17.0,,,,0,,0,0,0,0
019570,093,11,07,3,2,15,5,2,5,3,7,1,0.0,0.0,0.0, , , , , , , , , , , , , ,6,8, ,351.317138671875,"23002,4765625",8,19570-93-11-7,15.0,5.0,3.0,7.0,1,1.0,0,0,0,0
019570,093,11,08,3,1,8,3,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,6,8, ,351.317138671875,"23002,4765625",8,19570-93-11-8,8.0,,,,0,,0,0,0,0
019570,093,11,09,6,2,69,1, ,2,3, ,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8, ,351.317138671875,"23002,4765625",8,19570-93-11-9,69.0,2.0,3.0,,1,1.0,0,0,0,0
019571,009,11,01,1,1,55,6,5,2,3, ,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8, ,319.367858886719,"39502,578125",5,19571-9-11-1,55.0,2.0,3.0,,1,1.0,0,0,0,0
019571,009,11,02,2,2,53,4,0,5,3,7,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8, ,319.367858886719,"39502,578125",5,19571-9-11-2,53.0,5.0,3.0,7.0,1,1.0,0,0,0,0
019571,009,11,03,3,2,22,9,4,3,3,7,1,0.0,8.0,0.0,0,7,7,7,7,7,7,7,0,0,0,0,0,6,8, ,319.367858886719,"39502,578125",5,19571-9-11-3,22.0,3.0,3.0,7.0,1,1.0,0,1,1,0
019571,009,11,04,3,2,25,10,5,5,3,7,1,0.0,8.0,9.0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,8, ,319.367858886719,"39502,578125",5,19571-9-11-4,25.0,5.0,3.0,7.0,1,1.0,1,1,1,0
019571,009,11,05,5,1,4,2,1,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,6,8, ,319.367858886719,"39502,578125",5,19571-9-11-5,4.0,,,,0,,0,0,0,0
019571,010,11,01,1,2,77,1, ,2,3, ,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8, ,319.367858886719,"5573,3701171875",1,19571-10-11-1,77.0,2.0,3.0,,1,1.0,0,0,0,0
019571,013,11,01,1,2,64,4,5,2,3, ,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8, ,319.367858886719,"8763,2294921875",2,19571-13-11-1,64.0,2.0,3.0,,1,1.0,0,0,0,0
019571,013,11,02,2,1,45,3,0,5,3,7,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8, ,319.367858886719,"8763,2294921875",2,19571-13-11-2,45.0,5.0,3.0,7.0,1,1.0,0,0,0,0
019571,014,11,01,1,2,82,3,0, , , , ,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8, ,319.367858886719,"5377,3662109375",1,19571-14-11-1,82.0,,,,0,,0,0,0,0
019571,015,11,01,1,2,38,4,0,2,3, ,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8, ,319.367858886719,"46341,609375",5,19571-15-11-1,38.0,2.0,3.0,,1,1.0,0,0,0,0
019571,015,11,02,2,1,43,6,5,4, ,6,5,0.0,0.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8, ,319.367858886719,"46341,609375",5,19571-15-11-2,43.0,4.0,,6.0,1,0.0,1,0,0,0
019571,015,11,03,3,2,22,6,5, , , , ,0.0,8.0,0.0,0,0,0,0,7,0,0,0,0,0,0,0,7,6,8, ,319.367858886719,"46341,609375",5,19571-15-11-3,22.0,,,,0,,0,1,1,0
019571,015,11,04,3,2,20,7,1,5,3,7,1,0.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8, ,319.367858886719,"46341,609375",5,19571-15-11-4,20.0,5.0,3.0,7.0,1,1.0,0,1,0,0
019571,015,11,05,3,2,2,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,6,8, ,319.367858886719,"46341,609375",5,19571-15-11-5,2.0,,,,0,,0,0,0,0
019571,016,11,01,1,2,76,1, ,2,3, ,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8, ,319.367858886719,"4769,216796875",1,19571-16-11-1,76.0,2.0,3.0,,1,1.0,0,0,0,0
019571,023,11,01,1,2,64,4,5,5,3,7,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8, ,319.367858886719,"20911,517578125",3,19571-23-11-1,64.0,5.0,3.0,7.0,1,1.0,0,0,0,0
019571,023,11,02,2,1,57,3,0, , , , ,0.0,0.0,0.0, , , , , , , , , , , , , ,6,8, ,319.367858886719,"20911,517578125",3,19571-23-11-2,57.0,,,,0,,0,0,0,0
019571,023,11,03,3,2,24,8,3,3, ,2,5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8, ,319.367858886719,"20911,517578125",3,19571-23-11-3,24.0,3.0,,2.0,1,0.0,0,0,0,0
019571,024,11,01,1,2,67,4,5,2,3, ,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8, ,319.367858886719,"10478,8701171875",3,19571-24-11-1,67.0,2.0,3.0,,1,1.0,0,0,0,0
019571,024,11,02,2,1,69,6,5,5,3,7,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8, ,319.367858886719,"10478,8701171875",3,19571-24-11-2,69.0,5.0,3.0,7.0,1,1.0,0,0,0,0
019571,024,11,03,3,1,44,5,3,5,3,7,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8, ,319.367858886719,"10478,8701171875",3,19571-24-11-3,44.0,5.0,3.0,7.0,1,1.0,0,0,0,0
019572,001,11,01,1,2,75,3,0, , , , ,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6, ,319.367858886719,"6039,83447265625",1,19572-1-11-1,75.0,,,,0,,0,0,0,0
019572,013,11,01,1,2,30,6,5,2,3, ,1,0.0,8.0,0.0,0,7,0,0,7,0,0,0,0,0,7,0,0,6,6, ,319.367858886719,"14470,478515625",3,19572-13-11-1,30.0,2.0,3.0,,1,1.0,0,1,1,0
019572,013,11,02,3,2,14,5,2,4,3,7,1,0.0,0.0,0.0, , , , , , , , , , , , , ,6,6, ,319.367858886719,"14470,478515625",3,19572-13-11-2,14.0,4.0,3.0,7.0,1,1.0,0,0,0,0
019572,013,11,03,3,2,11,3,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,6,6, ,319.367858886719,"14470,478515625",3,19572-13-11-3,11.0,,,,0,,0,0,0,0
019572,025,11,01,1,1,55,6,5,2,3, ,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6, ,319.367858886719,"6342,353515625",2,19572-25-11-1,55.0,2.0,3.0,,1,1.0,0,0,0,0
019572,025,11,02,2,2,52,4,0,5,3,7,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6, ,319.367858886719,"6342,353515625",2,19572-25-11-2,52.0,5.0,3.0,7.0,1,1.0,0,0,0,0
019572,038,11,01,1,2,20,6,5,4,3,7,1,0.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6, ,319.367858886719,"17435,130859375",2,19572-38-11-1,20.0,4.0,3.0,7.0,1,1.0,0,1,0,0
019572,038,11,02,7,2,90,3,1, , , , ,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6, ,319.367858886719,"17435,130859375",2,19572-38-11-2,90.0,,,,0,,0,0,0,0
019572,050,11,01,1,2,56,6,5,2,3, ,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6, ,319.367858886719,"8333,8046875",1,19572-50-11-1,56.0,2.0,3.0,,1,1.0,0,0,0,0
019572,062,11,01,1,2,44,4,0,2,3, ,1,0.0,0.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6, ,319.367858886719,"26673,330078125",4,19572-62-11-1,44.0,2.0,3.0,,1,1.0,1,0,0,0
019572,062,11,02,3,1,18,6,5,4,3,7,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6, ,319.367858886719,"26673,330078125",4,19572-62-11-2,18.0,4.0,3.0,7.0,1,1.0,0,0,0,0
019572,062,11,03,3,1,12,3,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,6,6, ,319.367858886719,"26673,330078125",4,19572-62-11-3,12.0,,,,0,,0,0,0,0
019572,062,11,04,6,1,86,3,2,2,3, ,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6, ,319.367858886719,"26673,330078125",4,19572-62-11-4,86.0,2.0,3.0,,1,1.0,0,0,0,0
019572,074,11,01,1,1,59,3,4,4,3,7,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6, ,319.367858886719,"14897,4765625",3,19572-74-11-1,59.0,4.0,3.0,7.0,1,1.0,0,0,0,0
019572,074,11,02,2,2,59,1, ,2,3, ,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6, ,319.367858886719,"14897,4765625",3,19572-74-11-2,59.0,2.0,3.0,,1,1.0,0,0,0,0
019572,074,11,03,3,2,23,7,2, , , , ,0.0,8.0,0.0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,6, ,319.367858886719,"14897,4765625",3,19572-74-11-3,23.0,,,,0,,0,1,1,0
019572,085,11,01,1,1,64,4,5,2,3, ,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6, ,319.367858886719,"6297,0302734375",3,19572-85-11-1,64.0,2.0,3.0,,1,1.0,0,0,0,0
019572,085,11,02,2,2,45,3,0,5,3,7,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6, ,319.367858886719,"6297,0302734375",3,19572-85-11-2,45.0,5.0,3.0,7.0,1,1.0,0,0,0,0
019572,085,11,03,3,2,14,5,2,5,3,7,1,0.0,0.0,0.0, , , , , , , , , , , , , ,6,6, ,319.367858886719,"6297,0302734375",3,19572-85-11-3,14.0,5.0,3.0,7.0,1,1.0,0,0,0,0
019573,081,11,01,1,1,87,3,3,2,3, ,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7, ,319.367858886719,"6101,0791015625",2,19573-81-11-1,87.0,2.0,3.0,,1,1.0,0,0,0,0
019573,081,11,02,2,2,84,1, ,5,3,7,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7, ,319.367858886719,"6101,0791015625",2,19573-81-11-2,84.0,5.0,3.0,7.0,1,1.0,0,0,0,0
019573,082,11,01,1,2,42,4,0,2,3, ,1,0.0,0.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7, ,319.367858886719,"42861,28125",5,19573-82-11-1,42.0,2.0,3.0,,1,1.0,1,0,0,0
019573,082,11,02,2,1,52,5,3,4,3,7,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7, ,319.367858886719,"42861,28125",5,19573-82-11-2,52.0,4.0,3.0,7.0,1,1.0,0,0,0,0
019573,082,11,03,3,1,19,9,1,5,3,7,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7, ,319.367858886719,"42861,28125",5,19573-82-11-3,19.0,5.0,3.0,7.0,1,1.0,0,0,0,0
019573,082,11,04,3,1,11,3,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,6,7, ,319.367858886719,"42861,28125",5,19573-82-11-4,11.0,,,,0,,0,0,0,0
019573,082,11,05,3,1,9,3,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,6,7, ,319.367858886719,"42861,28125",5,19573-82-11-5,9.0,,,,0,,0,0,0,0
019573,083,11,01,1,1,62,4,5,5,3,7,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7, ,319.367858886719,"8759,640625",3,19573-83-11-1,62.0,5.0,3.0,7.0,1,1.0,0,0,0,0
019573,083,11,02,2,2,57,3,0,2,3, ,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7, ,319.367858886719,"8759,640625",3,19573-83-11-2,57.0,2.0,3.0,,1,1.0,0,0,0,0
019573,083,11,03,3,2,16,5,4, , , , ,0.0,0.0,0.0, , , , , , , , , , , , , ,6,7, ,319.367858886719,"8759,640625",3,19573-83-11-3,16.0,,,,0,,0,0,0,0
019573,149,11,01,1,1,78,3,4,2,3, ,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7, ,319.367858886719,"7220,7216796875",2,19573-149-11-1,78.0,2.0,3.0,,1,1.0,0,0,0,0
019573,149,11,02,2,2,69,3,3,5,3,7,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7, ,319.367858886719,"7220,7216796875",2,19573-149-11-2,69.0,5.0,3.0,7.0,1,1.0,0,0,0,0
019573,152,11,01,1,1,72,3,0,4,3,7,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7, ,319.367858886719,"7014,892578125",2,19573-152-11-1,72.0,4.0,3.0,7.0,1,1.0,0,0,0,0
019573,152,11,02,2,2,61,1, ,4,3,7,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7, ,319.367858886719,"7014,892578125",2,19573-152-11-2,61.0,4.0,3.0,7.0,1,1.0,0,0,0,0
019573,152,11,03,3,1,39,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,6,7, ,319.367858886719,"7014,892578125",2,19573-152-11-3,39.0,,,,0,,0,0,0,0
019573,152,11,04,4,2,33,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,6,7, ,319.367858886719,"7014,892578125",2,19573-152-11-4,33.0,,,,0,,0,0,0,0
019573,152,11,05,5,2,3,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,6,7, ,319.367858886719,"7014,892578125",2,19573-152-11-5,3.0,,,,0,,0,0,0,0
019573,153,11,01,1,1,41,6,5,2,3, ,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7, ,319.367858886719,"16248,556640625",3,19573-153-11-1,41.0,2.0,3.0,,1,1.0,0,0,0,0
019573,153,11,02,2,2,40,6,5, , , , ,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7, ,319.367858886719,"16248,556640625",3,19573-153-11-2,40.0,,,,0,,0,0,0,0
019573,153,11,03,3,1,9,3,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,6,7, ,319.367858886719,"16248,556640625",3,19573-153-11-3,9.0,,,,0,,0,0,0,0
019573,154,11,01,1,2,68,1, ,2,3, ,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7, ,319.367858886719,"10980,9912109375",3,19573-154-11-1,68.0,2.0,3.0,,1,1.0,0,0,0,0
019573,154,11,02,3,2,34,3,0, , , , ,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7, ,319.367858886719,"10980,9912109375",3,19573-154-11-2,34.0,,,,0,,0,0,0,0
019573,154,11,03,5,1,5,2,2,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,6,7, ,319.367858886719,"10980,9912109375",3,19573-154-11-3,5.0,,,,0,,0,0,0,0
019573,155,11,01,1,2,31,6,5,2,3, ,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7, ,319.367858886719,"12197,638671875",2,19573-155-11-1,31.0,2.0,3.0,,1,1.0,0,0,0,0
019573,155,11,02,3,1,13,4,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,6,7, ,319.367858886719,"12197,638671875",2,19573-155-11-2,13.0,,,,0,,0,0,0,0
019574,045,11,01,1,1,36,5,3,4,1,2,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7, ,351.317138671875,"11003,591796875",5,19574-45-11-1,36.0,4.0,1.0,2.0,1,0.0,0,0,0,0
019574,045,11,02,2,2,28,6,5, , , , ,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7, ,351.317138671875,"11003,591796875",5,19574-45-11-2,28.0,,,,0,,0,0,0,0
019574,045,11,03,3,2,9,3,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,6,7, ,351.317138671875,"11003,591796875",5,19574-45-11-3,9.0,,,,0,,0,0,0,0
019574,045,11,04,3,1,7,2,3,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,6,7, ,351.317138671875,"11003,591796875",5,19574-45-11-4,7.0,,,,0,,0,0,0,0
019574,045,11,05,3,2,0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,6,7, ,351.317138671875,"11003,591796875",5,19574-45-11-5,0.0,,,,0,,0,0,0,0
019574,047,11,01,1,1,52,6,5,4,1,1,4,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7, ,351.317138671875,"36384,58984375",7,19574-47-11-1,52.0,4.0,1.0,1.0,1,0.0,0,0,0,0
019574,047,11,02,2,2,43,5,3,2,3, ,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7, ,351.317138671875,"36384,58984375",7,19574-47-11-2,43.0,2.0,3.0,,1,1.0,0,0,0,0
019574,047,11,03,3,1,21,9,1,4,1,2,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7, ,351.317138671875,"36384,58984375",7,19574-47-11-3,21.0,4.0,1.0,2.0,1,0.0,0,0,0,0
019574,047,11,04,3,1,14,5,1,5,3,7,1,0.0,0.0,0.0, , , , , , , , , , , , , ,6,7, ,351.317138671875,"36384,58984375",7,19574-47-11-4,14.0,5.0,3.0,7.0,1,1.0,0,0,0,0
019574,047,11,05,3,1,12,3,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,6,7, ,351.317138671875,"36384,58984375",7,19574-47-11-5,12.0,,,,0,,0,0,0,0
019574,047,11,06,3,1,8,3,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,6,7, ,351.317138671875,"36384,58984375",7,19574-47-11-6,8.0,,,,0,,0,0,0,0
019574,047,11,07,3,1,2,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,6,7, ,351.317138671875,"36384,58984375",7,19574-47-11-7,2.0,,,,0,,0,0,0,0
019574,048,11,01,1,1,64,5,1,4,1,1,4,0.0,0.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7, ,351.317138671875,"10999,5712890625",3,19574-48-11-1,64.0,4.0,1.0,1.0,1,0.0,1,0,0,0
019574,048,11,02,2,2,58,4,5,2,3, ,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7, ,351.317138671875,"10999,5712890625",3,19574-48-11-2,58.0,2.0,3.0,,1,1.0,0,0,0,0
019574,048,11,03,3,1,23,8,3,4,3,7,1,0.0,8.0,9.0,0,7,7,7,0,0,0,0,0,0,0,0,0,6,7, ,351.317138671875,"10999,5712890625",3,19574-48-11-3,23.0,4.0,3.0,7.0,1,1.0,1,1,1,0
019574,137,11,01,1,1,44,4,0,4,3,7,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7, ,351.317138671875,"25412,076171875",3,19574-137-11-1,44.0,4.0,3.0,7.0,1,1.0,0,0,0,0
019574,137,11,02,2,2,51,5,2,2,3, ,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7, ,351.317138671875,"25412,076171875",3,19574-137-11-2,51.0,2.0,3.0,,1,1.0,0,0,0,0
